index,번지,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,구,동,평,계약년,계약월,평형
821541,30-2,삼부,92.13,202207,20,191000,14,1975,국제금융로7길 27,영등포구,여의도동,30.4,2022,7,30평대
821542,30-2,삼부,106.38,202207,29,210000,14,1975,국제금융로7길 27,영등포구,여의도동,35.1,2022,7,30평대
821544,51,삼익,122.78,202205,19,205000,12,1974,국제금융로 109,영등포구,여의도동,40.5,2022,5,40평대
821545,51,삼익,122.78,202205,23,206000,9,1974,국제금융로 109,영등포구,여의도동,40.5,2022,5,40평대
821549,21-1,서울,139.31,202203,21,284000,12,1976,여의나루로 121,영등포구,여의도동,46.0,2022,3,40평대
821550,21-1,서울,200.27,202207,19,356000,8,1976,여의나루로 121,영등포구,여의도동,66.1,2022,7,50평이상
821552,32,수정,150.65,202201,10,253000,14,1976,국제금융로7길 1,영등포구,여의도동,49.7,2022,1,40평대
821553,32,수정,150.65,202201,17,252000,12,1976,국제금융로7길 1,영등포구,여의도동,49.7,2022,1,40평대
821554,32,수정,150.65,202205,23,276000,10,1976,국제금융로7길 1,영등포구,여의도동,49.7,2022,5,40평대
821559,11-1,순복음(초원),66.94,202204,19,97000,14,1971,국회대로76가길 11,영등포구,여의도동,22.1,2022,4,20평대
821560,11-1,순복음(초원),66.94,202207,1,104000,6,1971,국회대로76가길 11,영등포구,여의도동,22.1,2022,7,20평대
821565,50,시범,60.96,202205,5,112000,11,1971,63로 45,영등포구,여의도동,20.1,2022,5,20평대
821566,50,시범,156.99,202208,1,233000,9,1971,63로 45,영등포구,여의도동,51.8,2022,8,50평이상
821571,40,장미,133.69,202204,13,253000,3,1978,국제금융로7길 32,영등포구,여의도동,44.1,2022,4,40평대
821572,54,진주,71.97,202203,19,145000,2,1977,국제금융로 108-6,영등포구,여의도동,23.8,2022,3,20평대
821573,42,한양,149.52,202203,29,272000,4,1975,국제금융로 79,영등포구,여의도동,49.3,2022,3,40평대
821574,42,한양,109.42,202204,14,203000,1,1975,국제금융로 79,영등포구,여의도동,36.1,2022,4,30평대
821575,40-4,화랑,104.5,202204,5,201000,7,1977,국제금융로7가길 21,영등포구,여의도동,34.5,2022,4,30평대
821576,40-4,화랑,146.78,202208,9,296000,5,1977,국제금융로7가길 21,영등포구,여의도동,48.4,2022,8,40평대
821577,649,두산위브,114.08,202203,19,126000,10,2004,신길로60나길 9,영등포구,영등포동,37.7,2022,3,30평대
821583,651,라르파크,30.2372,202205,11,45000,15,2021,신길로61길 28,영등포구,영등포동,10.0,2022,5,10평이하
821584,651,라르파크,30.3116,202208,5,44000,10,2021,신길로61길 28,영등포구,영등포동,10.0,2022,8,10평이하
821586,648,순영웰라이빌,84.88,202203,5,101000,6,2002,영등포로62길 42,영등포구,영등포동,28.0,2022,3,20평대
821604,647,영등포푸르지오,79.777,202203,4,117000,14,2002,도신로29길 28,영등포구,영등포동,26.3,2022,3,20평대
821605,647,영등포푸르지오,79.777,202203,30,120000,23,2002,도신로29길 28,영등포구,영등포동,26.3,2022,3,20평대
821606,647,영등포푸르지오,59.912,202204,16,90000,4,2002,도신로29길 28,영등포구,영등포동,19.8,2022,4,10평대
821607,647,영등포푸르지오,84.908,202204,18,106000,21,2002,도신로29길 28,영등포구,영등포동,28.0,2022,4,20평대
821608,647,영등포푸르지오,84.908,202205,7,110000,12,2002,도신로29길 28,영등포구,영등포동,28.0,2022,5,20평대
821609,647,영등포푸르지오,79.777,202205,24,126000,19,2002,도신로29길 28,영등포구,영등포동,26.3,2022,5,20평대
821610,647,영등포푸르지오,59.912,202208,10,104000,19,2002,도신로29길 28,영등포구,영등포동,19.8,2022,8,10평대
821626,145,내이처해밀,14.24,202202,8,12000,7,2012,경인로114길 62,영등포구,영등포동1가,4.7,2022,2,10평이하
821627,145,내이처해밀,14.89,202202,9,12000,6,2012,경인로114길 62,영등포구,영등포동1가,4.9,2022,2,10평이하
821628,145,내이처해밀,14.24,202202,10,12000,10,2012,경인로114길 62,영등포구,영등포동1가,4.7,2022,2,10평이하
821629,145,내이처해밀,14.89,202202,22,12000,5,2012,경인로114길 62,영등포구,영등포동1가,4.9,2022,2,10평이하
821630,145,내이처해밀,14.24,202202,22,13000,11,2012,경인로114길 62,영등포구,영등포동1가,4.7,2022,2,10평이하
821631,145,내이처해밀,14.24,202203,7,12000,9,2012,경인로114길 62,영등포구,영등포동1가,4.7,2022,3,10평이하
821632,145,내이처해밀,14.24,202203,16,12000,2,2012,경인로114길 62,영등포구,영등포동1가,4.7,2022,3,10평이하
821633,145,내이처해밀,14.24,202203,30,12000,2,2012,경인로114길 62,영등포구,영등포동1가,4.7,2022,3,10평이하
821634,145,내이처해밀,14.24,202205,14,12000,2,2012,경인로114길 62,영등포구,영등포동1가,4.7,2022,5,10평이하
821635,145,내이처해밀,14.89,202207,12,12000,10,2012,경인로114길 62,영등포구,영등포동1가,4.9,2022,7,10평이하
821636,145,내이처해밀,14.24,202207,16,12000,3,2012,경인로114길 62,영등포구,영등포동1가,4.7,2022,7,10평이하
821637,145,내이처해밀,14.89,202207,25,13000,12,2012,경인로114길 62,영등포구,영등포동1가,4.9,2022,7,10평이하
821640,75-4,스테이72여의도,12.97,202201,15,14000,9,2013,경인로112길 4-7,영등포구,영등포동1가,4.3,2022,1,10평이하
821641,75-4,스테이72여의도,12.05,202203,21,14000,9,2013,경인로112길 4-7,영등포구,영등포동1가,4.0,2022,3,10평이하
821642,75-4,스테이72여의도,12.05,202203,21,14000,11,2013,경인로112길 4-7,영등포구,영등포동1가,4.0,2022,3,10평이하
821643,75-4,스테이72여의도,12.4,202203,21,15000,7,2013,경인로112길 4-7,영등포구,영등포동1가,4.1,2022,3,10평이하
821644,75-4,스테이72여의도,12.97,202204,27,13000,12,2013,경인로112길 4-7,영등포구,영등포동1가,4.3,2022,4,10평이하
821645,75-4,스테이72여의도,12.97,202204,27,13000,12,2013,경인로112길 4-7,영등포구,영등포동1가,4.3,2022,4,10평이하
821648,94-2,여의도더리브스타일,14.8376,202202,9,20000,7,2020,경인로 900,영등포구,영등포동1가,4.9,2022,2,10평이하
821649,94-2,여의도더리브스타일,14.8376,202203,2,19000,3,2020,경인로 900,영등포구,영등포동1가,4.9,2022,3,10평이하
821650,94-2,여의도더리브스타일,14.8376,202204,27,19000,6,2020,경인로 900,영등포구,영등포동1가,4.9,2022,4,10평이하
821651,94-2,여의도더리브스타일,30.2696,202205,16,42000,17,2020,경인로 900,영등포구,영등포동1가,10.0,2022,5,10평이하
821652,94-2,여의도더리브스타일,14.8376,202207,5,19000,3,2020,경인로 900,영등포구,영등포동1가,4.9,2022,7,10평이하
821654,113-1,여의도시티아이,13.87,202205,12,13000,14,2013,경인로 882,영등포구,영등포동1가,4.6,2022,5,10평이하
821655,113-1,여의도시티아이,12.59,202205,27,13000,18,2013,경인로 882,영등포구,영등포동1가,4.2,2022,5,10평이하
821656,113-1,여의도시티아이,12.59,202205,27,13000,14,2013,경인로 882,영등포구,영등포동1가,4.2,2022,5,10평이하
821657,113-1,여의도시티아이,12.59,202206,30,13000,14,2013,경인로 882,영등포구,영등포동1가,4.2,2022,6,10평이하
821658,29,여의도의아침,12.38,202203,22,12000,4,2012,경인로114길 12,영등포구,영등포동1가,4.1,2022,3,10평이하
821659,29,여의도의아침,12.38,202205,11,12000,5,2012,경인로114길 12,영등포구,영등포동1가,4.1,2022,5,10평이하
821660,29,여의도의아침,12.09,202205,27,11000,6,2012,경인로114길 12,영등포구,영등포동1가,4.0,2022,5,10평이하
821663,40-1,창방누리애,84.37,202204,9,59000,7,2006,경인로114가길 11-1,영등포구,영등포동1가,27.8,2022,4,20평대
821664,40-1,창방누리애,84.37,202206,21,48000,2,2006,경인로114가길 11-1,영등포구,영등포동1가,27.8,2022,6,20평대
821677,144,헤렌어반,13.331,202202,10,12000,9,2011,경인로114가길 14,영등포구,영등포동1가,4.4,2022,2,10평이하
821678,144,헤렌어반,12.988,202203,18,12000,5,2011,경인로114가길 14,영등포구,영등포동1가,4.3,2022,3,10평이하
821679,144,헤렌어반,21.396,202205,4,14000,8,2011,경인로114가길 14,영등포구,영등포동1가,7.1,2022,5,10평이하
821680,94-129,경동미르웰여의도,14.03,202202,14,19000,10,2017,버드나루로7길 3,영등포구,영등포동2가,4.6,2022,2,10평이하
821681,94-129,경동미르웰여의도,14.03,202205,4,18000,6,2017,버드나루로7길 3,영등포구,영등포동2가,4.6,2022,5,10평이하
821682,94-129,경동미르웰여의도,14.03,202208,16,19000,9,2017,버드나루로7길 3,영등포구,영등포동2가,4.6,2022,8,10평이하
821686,28-117,이지리움S,12.23,202201,5,12000,8,2013,국회대로54길 65,영등포구,영등포동2가,4.0,2022,1,10평이하
821687,28-117,이지리움S,13.35,202201,21,13000,10,2013,국회대로54길 65,영등포구,영등포동2가,4.4,2022,1,10평이하
821688,28-117,이지리움S,13.35,202201,28,13000,7,2013,국회대로54길 65,영등포구,영등포동2가,4.4,2022,1,10평이하
821689,28-117,이지리움S,13.35,202202,18,13000,11,2013,국회대로54길 65,영등포구,영등포동2가,4.4,2022,2,10평이하
821690,28-117,이지리움S,12.12,202202,25,12000,10,2013,국회대로54길 65,영등포구,영등포동2가,4.0,2022,2,10평이하
821691,28-117,이지리움S,12.4,202202,28,13000,11,2013,국회대로54길 65,영등포구,영등포동2가,4.1,2022,2,10평이하
821692,28-117,이지리움S,13.37,202206,15,13000,7,2013,국회대로54길 65,영등포구,영등포동2가,4.4,2022,6,10평이하
821693,28-117,이지리움S,13.37,202206,28,13000,9,2013,국회대로54길 65,영등포구,영등포동2가,4.4,2022,6,10평이하
821694,28-117,이지리움S,13.35,202207,27,13000,10,2013,국회대로54길 65,영등포구,영등포동2가,4.4,2022,7,10평이하
821695,28-117,이지리움S,13.35,202208,26,13000,11,2013,국회대로54길 65,영등포구,영등포동2가,4.4,2022,8,10평이하
821699,19-2,포레스트힐시티,13.53,202201,10,12000,11,2014,영중로6길 12,영등포구,영등포동3가,4.5,2022,1,10평이하
821700,19-2,포레스트힐시티,13.53,202203,3,12000,12,2014,영중로6길 12,영등포구,영등포동3가,4.5,2022,3,10평이하
821701,19-2,포레스트힐시티,13.53,202203,28,11000,5,2014,영중로6길 12,영등포구,영등포동3가,4.5,2022,3,10평이하
821702,19-2,포레스트힐시티,13.53,202204,22,11000,3,2014,영중로6길 12,영등포구,영등포동3가,4.5,2022,4,10평이하
821703,19-2,포레스트힐시티,13.53,202205,16,12000,9,2014,영중로6길 12,영등포구,영등포동3가,4.5,2022,5,10평이하
821704,19-2,포레스트힐시티,13.53,202205,25,12000,13,2014,영중로6길 12,영등포구,영등포동3가,4.5,2022,5,10평이하
821710,103,영등포그랑그루,12.1,202201,12,14000,10,2012,문래로 191,영등포구,영등포동4가,4.0,2022,1,10평이하
821711,103,영등포그랑그루,12.1,202202,15,14000,10,2012,문래로 191,영등포구,영등포동4가,4.0,2022,2,10평이하
821712,103,영등포그랑그루,12.1,202203,21,14000,6,2012,문래로 191,영등포구,영등포동4가,4.0,2022,3,10평이하
821713,103,영등포그랑그루,12.1,202205,11,14000,9,2012,문래로 191,영등포구,영등포동4가,4.0,2022,5,10평이하
821714,103,영등포그랑그루,12.1,202205,11,14000,6,2012,문래로 191,영등포구,영등포동4가,4.0,2022,5,10평이하
821715,103,영등포그랑그루,12.1,202205,16,14000,7,2012,문래로 191,영등포구,영등포동4가,4.0,2022,5,10평이하
821716,103,영등포그랑그루,12.1,202206,2,14000,11,2012,문래로 191,영등포구,영등포동4가,4.0,2022,6,10평이하
821717,103,영등포그랑그루,12.1,202206,5,14000,11,2012,문래로 191,영등포구,영등포동4가,4.0,2022,6,10평이하
821718,103,영등포그랑그루,12.1,202207,4,14000,11,2012,문래로 191,영등포구,영등포동4가,4.0,2022,7,10평이하
821723,46-1,경남아너스빌,114.77,202203,3,122000,13,1998,양산로 177,영등포구,영등포동7가,37.9,2022,3,30평대
821724,46-1,경남아너스빌,59.9,202203,3,88000,18,1998,양산로 177,영등포구,영등포동7가,19.8,2022,3,10평대
821725,46-1,경남아너스빌,59.9,202203,26,85000,1,1998,양산로 177,영등포구,영등포동7가,19.8,2022,3,10평대
821726,46-1,경남아너스빌,59.9,202204,5,85000,4,1998,양산로 177,영등포구,영등포동7가,19.8,2022,4,10평대
821727,46-1,경남아너스빌,59.9,202205,27,90000,16,1998,양산로 177,영등포구,영등포동7가,19.8,2022,5,10평대
821728,46-1,경남아너스빌,84.93,202206,3,110000,9,1998,양산로 177,영등포구,영등포동7가,28.0,2022,6,20평대
821729,46-1,경남아너스빌,59.9,202206,16,89000,12,1998,양산로 177,영등포구,영등포동7가,19.8,2022,6,10평대
821730,46-1,경남아너스빌,114.77,202206,18,127000,8,1998,양산로 177,영등포구,영등포동7가,37.9,2022,6,30평대
821731,202,브라운스톤,84.9,202204,15,101000,6,2004,버드나루로12가길 13,영등포구,영등포동7가,28.0,2022,4,20평대
821732,202,브라운스톤,84.78,202204,23,111000,10,2004,버드나루로12가길 13,영등포구,영등포동7가,28.0,2022,4,20평대
821740,203,아크로타워스퀘어,84.65,202204,15,157000,16,2017,국회대로54길 10,영등포구,영등포동7가,27.9,2022,4,20평대
821741,203,아크로타워스퀘어,115.58,202204,23,199000,33,2017,국회대로54길 10,영등포구,영등포동7가,38.1,2022,4,30평대
821742,203,아크로타워스퀘어,84.65,202205,4,164000,25,2017,국회대로54길 10,영등포구,영등포동7가,27.9,2022,5,20평대
821743,203,아크로타워스퀘어,84.65,202205,10,162000,20,2017,국회대로54길 10,영등포구,영등포동7가,27.9,2022,5,20평대
821744,203,아크로타워스퀘어,84.65,202206,30,150000,5,2017,국회대로54길 10,영등포구,영등포동7가,27.9,2022,6,20평대
821745,203,아크로타워스퀘어,84.71,202207,15,159000,13,2017,국회대로54길 10,영등포구,영등포동7가,28.0,2022,7,20평대
821746,94-99,여의휴젠느,35.42,202201,8,48000,17,2018,국회대로56길 13,영등포구,영등포동7가,11.7,2022,1,10평대
821747,94-99,여의휴젠느,36.85,202201,26,49000,15,2018,국회대로56길 13,영등포구,영등포동7가,12.2,2022,1,10평대
821752,94-51,훼미리하우스117,16.98,202202,18,14000,12,2012,버드나루로 85,영등포구,영등포동7가,5.6,2022,2,10평이하
821753,94-51,훼미리하우스117,16.9,202205,14,14000,5,2012,버드나루로 85,영등포구,영등포동7가,5.6,2022,5,10평이하
821754,94-51,훼미리하우스117,16.98,202205,28,15000,10,2012,버드나루로 85,영등포구,영등포동7가,5.6,2022,5,10평이하
821755,94-51,훼미리하우스117,16.98,202205,28,15000,9,2012,버드나루로 85,영등포구,영등포동7가,5.6,2022,5,10평이하
821757,91,당산푸르지오,114.51,202203,2,125000,8,2004,영중로 154,영등포구,영등포동8가,37.8,2022,3,30평대
821758,91,당산푸르지오,114.51,202203,22,134000,11,2004,영중로 154,영등포구,영등포동8가,37.8,2022,3,30평대
821760,76-1,삼환,84.87,202205,13,117000,13,1999,영중로 145,영등포구,영등포동8가,28.0,2022,5,20평대
821761,76-1,삼환,59.91,202208,13,99000,14,1999,영중로 145,영등포구,영등포동8가,19.8,2022,8,10평대
821764,51-1,영등포메이준2011,12.11,202202,18,13000,19,2012,영중로 120,영등포구,영등포동8가,4.0,2022,2,10평이하
821765,51-1,영등포메이준2011,12.11,202203,1,13000,18,2012,영중로 120,영등포구,영등포동8가,4.0,2022,3,10평이하
821766,51-1,영등포메이준2011,12.11,202203,15,14000,18,2012,영중로 120,영등포구,영등포동8가,4.0,2022,3,10평이하
821767,51-1,영등포메이준2011,12.11,202205,25,13000,17,2012,영중로 120,영등포구,영등포동8가,4.0,2022,5,10평이하
821768,3-7,도원,34.81,202206,1,74000,3,1983,새창로12길 11-15,용산구,도원동,11.5,2022,6,10평대
821774,23,삼성래미안,84.69,202206,3,138000,21,2001,새창로 70,용산구,도원동,28.0,2022,6,20평대
821775,23,삼성래미안,114.99,202206,19,155000,13,2001,새창로 70,용산구,도원동,38.0,2022,6,30평대
821777,3-4,제일1,45.26,202202,16,25000,5,1971,새창로12길 11-7,용산구,도원동,14.9,2022,2,10평대
821778,3-4,제일1,45.26,202203,30,25000,3,1971,새창로12길 11-7,용산구,도원동,14.9,2022,3,10평대
821779,3-4,제일1,45.26,202204,18,25000,1,1971,새창로12길 11-7,용산구,도원동,14.9,2022,4,10평대
821780,3-4,제일1,45.26,202204,30,25000,4,1971,새창로12길 11-7,용산구,도원동,14.9,2022,4,10평대
821781,3-4,제일1,45.26,202205,11,25000,1,1971,새창로12길 11-7,용산구,도원동,14.9,2022,5,10평대
821782,3-4,제일1,45.26,202207,15,25000,4,1971,새창로12길 11-7,용산구,도원동,14.9,2022,7,10평대
821783,19-8,동자,44.0,202208,19,49000,1,1969,한강대로104마길 30,용산구,동자동,14.5,2022,8,10평대
821786,45,센트레빌아스테리움서울,145.2,202204,19,199000,24,2013,한강대로 372,용산구,동자동,47.9,2022,4,40평대
821787,45,센트레빌아스테리움서울,131.05,202205,7,201000,12,2013,한강대로 372,용산구,동자동,43.3,2022,5,40평대
821788,45,센트레빌아스테리움서울,128.06,202206,27,204000,27,2013,한강대로 372,용산구,동자동,42.3,2022,6,40평대
821789,45,센트레빌아스테리움서울,128.06,202207,5,201000,16,2013,한강대로 372,용산구,동자동,42.3,2022,7,40평대
821790,24-6,CJ나인파크,84.98,202205,2,136000,26,2007,백범로90다길 12,용산구,문배동,28.0,2022,5,20평대
821793,40-31,리첸시아용산B,145.75,202207,8,176000,12,2010,백범로 341,용산구,문배동,48.1,2022,7,40평대
821794,40-19,삼라마이다스빌2,72.48,202204,16,81000,3,2004,백범로90라길 28,용산구,문배동,23.9,2022,4,20평대
821796,24-21,아크로타워,84.97,202203,19,114000,2,2007,백범로90길 26,용산구,문배동,28.0,2022,3,20평대
821797,24-21,아크로타워,126.3,202207,13,163000,18,2007,백범로90길 26,용산구,문배동,41.7,2022,7,40평대
821799,11-10,용산KCC웰츠타워,84.03,202204,14,135000,25,2015,백범로90길 90,용산구,문배동,27.7,2022,4,20평대
821800,11-10,용산KCC웰츠타워,84.03,202205,9,137000,38,2015,백범로90길 90,용산구,문배동,27.7,2022,5,20평대
821809,24-4,용산큐브,13.01,202202,18,19000,15,2013,백범로90길 12,용산구,문배동,4.3,2022,2,10평이하
821810,24-4,용산큐브,13.01,202205,18,19000,19,2013,백범로90길 12,용산구,문배동,4.3,2022,5,10평이하
821811,24-4,용산큐브,13.01,202205,25,19000,20,2013,백범로90길 12,용산구,문배동,4.3,2022,5,10평이하
821812,24-4,용산큐브,13.01,202206,13,19000,17,2013,백범로90길 12,용산구,문배동,4.3,2022,6,10평이하
821813,24-4,용산큐브,13.01,202207,15,19000,17,2013,백범로90길 12,용산구,문배동,4.3,2022,7,10평이하
821814,24-4,용산큐브,13.01,202208,19,19000,16,2013,백범로90길 12,용산구,문배동,4.3,2022,8,10평이하
821815,11-14,이안용산1차(101동),84.99,202205,23,115000,5,2005,백범로90길 74,용산구,문배동,28.0,2022,5,20평대
821818,24-8,프라임팰리스,13.69,202201,29,17000,18,2012,백범로90길 38,용산구,문배동,4.5,2022,1,10평이하
821819,24-8,프라임팰리스,21.39,202202,25,23000,19,2012,백범로90길 38,용산구,문배동,7.1,2022,2,10평이하
821820,24-8,프라임팰리스,13.69,202204,30,17000,18,2012,백범로90길 38,용산구,문배동,4.5,2022,4,10평이하
821821,24-8,프라임팰리스,13.69,202206,3,17000,19,2012,백범로90길 38,용산구,문배동,4.5,2022,6,10평이하
821822,151,리버빌(삼성),59.7,202204,30,125000,5,2000,보광로5길 40,용산구,보광동,19.7,2022,4,10평대
821823,448,신동아1,84.93,202204,7,145000,1,1992,보광로 14,용산구,보광동,28.0,2022,4,20평대
821835,204,한강타운,59.69,202204,9,103000,7,2001,새창로8길 157,용산구,산천동,19.7,2022,4,10평대
821838,241-21,신동아,140.81,202203,18,300000,10,1984,이촌로 347,용산구,서빙고동,46.5,2022,3,40평대
821839,241-47,한강르네상스,60.42,202204,15,141000,6,2010,서빙고로62길 27,용산구,서빙고동,19.9,2022,4,10평대
821846,48,용산e편한세상,84.21,202203,3,163000,8,2011,원효로 216,용산구,신계동,27.8,2022,3,20평대
821847,48,용산e편한세상,84.21,202203,11,158000,3,2011,원효로 216,용산구,신계동,27.8,2022,3,20평대
821848,48,용산e편한세상,84.21,202204,1,167000,10,2011,원효로 216,용산구,신계동,27.8,2022,4,20평대
821849,48,용산e편한세상,84.89,202205,6,180000,20,2011,원효로 216,용산구,신계동,28.0,2022,5,20평대
821850,48,용산e편한세상,158.26,202205,20,238000,20,2011,원효로 216,용산구,신계동,52.2,2022,5,50평이상
821851,38-213,대호드림빌(38-213),83.65,202203,8,83000,2,2002,효창원로37마길 12,용산구,용문동,27.6,2022,3,20평대
821853,90,브라운스톤,59.94,202204,15,114000,6,2011,효창원로 88,용산구,용문동,19.8,2022,4,10평대
821854,47-5,용암한신,72.66,202207,30,102000,7,1982,신흥로2길 58,용산구,용산동2가,24.0,2022,7,20평대
821859,24,용산파크타워(24-0),149.92,202205,23,328000,32,2009,서빙고로 67,용산구,용산동5가,49.5,2022,5,40평대
821862,24-1,용산파크타워(24-1),139.7,202202,17,260000,12,2009,서빙고로 69,용산구,용산동5가,46.1,2022,2,40평대
821863,17-66,로얄카운티-3,130.93,202201,21,162000,2,2007,백범로79다길 35,용산구,원효로1가,43.2,2022,1,40평대
821864,133-3,리첸시아용산,198.32,202205,31,278000,24,2010,백범로 341,용산구,원효로1가,65.5,2022,5,50평이상
821865,41,용산더프라임,123.673,202204,27,192000,26,2014,원효로90길 11,용산구,원효로1가,40.8,2022,4,40평대
821866,41,용산더프라임,142.901,202205,12,207000,9,2014,원효로90길 11,용산구,원효로1가,47.2,2022,5,40평대
821867,41,용산더프라임,142.901,202205,26,207000,32,2014,원효로90길 11,용산구,원효로1가,47.2,2022,5,40평대
821870,178,강변삼성스위트,84.9,202205,9,153000,22,1999,원효로 40,용산구,원효로4가,28.0,2022,5,20평대
821871,178,강변삼성스위트,59.94,202206,11,114000,15,1999,원효로 40,용산구,원효로4가,19.8,2022,6,10평대
821873,118-16,산호,100.56,202205,2,174000,2,1977,원효로 66,용산구,원효로4가,33.2,2022,5,30평대
821875,109-4,풍전,81.72,202205,4,92000,1,1971,원효로25길 13,용산구,원효로4가,27.0,2022,5,20평대
821876,109-4,풍전,81.72,202206,1,92000,4,1971,원효로25길 14,용산구,원효로4가,27.0,2022,6,20평대
821877,109-4,풍전,81.72,202206,1,92000,4,1971,원효로25길 14,용산구,원효로4가,27.0,2022,6,20평대
821878,109-4,풍전,81.72,202206,15,91000,2,1971,원효로25길 13,용산구,원효로4가,27.0,2022,6,20평대
821880,212-41,G&D용산드림,16.2,202203,29,49000,6,2020,이촌로2가길 9,용산구,이촌동,5.3,2022,3,10평이하
821882,430,LG한강자이,203.21,202202,28,336000,23,2003,이촌로64길 15,용산구,이촌동,67.1,2022,2,50평이상
821885,193-3,강변,66.08,202203,31,92000,6,1971,이촌로 104,용산구,이촌동,21.8,2022,3,20평대
821886,193-5,강서,54.25,202201,14,82000,4,1972,이촌로34길 10,용산구,이촌동,17.9,2022,1,10평대
821889,402,강촌,84.77,202201,5,178000,8,1998,이촌로87길 14,용산구,이촌동,28.0,2022,1,20평대
821890,402,강촌,106.645,202202,26,197000,6,1998,이촌로87길 14,용산구,이촌동,35.2,2022,2,30평대
821891,402,강촌,84.85,202204,16,179000,18,1998,이촌로87길 14,용산구,이촌동,28.0,2022,4,20평대
821892,402,강촌,114.595,202205,11,204000,7,1998,이촌로87길 13,용산구,이촌동,37.8,2022,5,30평대
821893,402,강촌,106.645,202205,18,206000,10,1998,이촌로87길 14,용산구,이촌동,35.2,2022,5,30평대
821894,402,강촌,84.85,202205,27,188000,8,1998,이촌로87길 14,용산구,이촌동,28.0,2022,5,20평대
821895,402,강촌,84.85,202206,29,193000,11,1998,이촌로87길 14,용산구,이촌동,28.0,2022,6,20평대
821896,395,대림,114.96,202207,23,221000,10,1994,이촌로2가길 122,용산구,이촌동,37.9,2022,7,30평대
821897,395,대림,84.78,202208,12,195000,8,1994,이촌로2가길 122,용산구,이촌동,28.0,2022,8,20평대
821904,434,동원베네스트,84.97,202206,18,179000,10,2005,이촌로14길 7,용산구,이촌동,28.0,2022,6,20평대
821906,436,래미안첼리투스아파트,124.02,202201,8,323000,41,2015,이촌로 310,용산구,이촌동,40.9,2022,1,40평대
821907,301-10,로얄맨숀,186.12,202201,27,230000,8,1972,이촌로75길 6,용산구,이촌동,61.4,2022,1,50평이상
821908,301-10,로얄맨숀,186.12,202205,28,241000,12,1972,이촌로75길 6,용산구,이촌동,61.4,2022,5,50평이상
821911,300-27,리버뷰,138.94,202203,19,145000,8,1970,이촌로 224,용산구,이촌동,45.9,2022,3,40평대
821912,301-170,반도,197.46,202203,16,267000,7,1977,이촌로 324-10,용산구,이촌동,65.2,2022,3,50평이상
821913,301-170,반도,167.18,202204,14,240000,4,1977,이촌로 324-10,용산구,이촌동,55.2,2022,4,50평이상
821914,301-170,반도,167.18,202205,11,240000,4,1977,이촌로 324-10,용산구,이촌동,55.2,2022,5,50평이상
821915,301-170,반도,166.34,202205,18,241000,6,1977,이촌로 324-10,용산구,이촌동,54.9,2022,5,50평이상
821917,422,북한강(성원),59.55,202203,7,133000,6,2001,이촌로2가길 66,용산구,이촌동,19.7,2022,3,10평대
821918,422,북한강(성원),59.55,202207,30,132000,2,2001,이촌로2가길 66,용산구,이촌동,19.7,2022,7,10평대
821919,300-301,삼익,104.86,202201,21,193000,6,1979,이촌로 260,용산구,이촌동,34.6,2022,1,30평대
821920,300-11,왕궁,102.48,202205,27,192000,1,1974,이촌로88길 15,용산구,이촌동,33.8,2022,5,30평대
821925,412,이촌코오롱(A),84.78,202203,9,187000,11,1999,이촌로87길 21,용산구,이촌동,28.0,2022,3,20평대
821926,203-14,장미(203-14),46.78,202205,13,81000,3,1972,이촌로18길 3-7,용산구,이촌동,15.4,2022,5,10평대
821928,302-69,정우,257.85,202203,22,227000,10,1972,이촌로54길 16,용산구,이촌동,85.1,2022,3,50평이상
821929,302-140,퀸스리버빌,199.05,202205,18,264000,2,1999,이촌로46길 26,용산구,이촌동,65.7,2022,5,50평이상
821930,302-28,타워맨션,154.55,202203,30,206000,9,1973,이촌로46길 2,용산구,이촌동,51.0,2022,3,50평이상
821941,404,한가람,114.96,202201,11,202000,17,1998,이촌로69길 30,용산구,이촌동,37.9,2022,1,30평대
821942,404,한가람,59.88,202201,27,153000,9,1998,이촌로65가길 51,용산구,이촌동,19.8,2022,1,10평대
821943,404,한가람,84.89,202202,16,180000,17,1998,이촌로65길 8,용산구,이촌동,28.0,2022,2,20평대
821944,404,한가람,59.88,202203,12,155000,18,1998,이촌로69길 30,용산구,이촌동,19.8,2022,3,10평대
821945,404,한가람,59.88,202204,8,155000,8,1998,이촌로65길 8,용산구,이촌동,19.8,2022,4,10평대
821946,404,한가람,59.88,202204,9,152000,21,1998,이촌로65가길 23,용산구,이촌동,19.8,2022,4,10평대
821947,404,한가람,114.96,202204,28,216000,17,1998,이촌로65가길 51,용산구,이촌동,37.9,2022,4,30평대
821948,404,한가람,59.88,202205,9,158000,18,1998,이촌로65길 8,용산구,이촌동,19.8,2022,5,10평대
821949,404,한가람,59.88,202205,19,157000,18,1998,이촌로65가길 23,용산구,이촌동,19.8,2022,5,10평대
821952,415,한강(대우),84.98,202204,15,192000,11,2000,이촌로 181,용산구,이촌동,28.0,2022,4,20평대
821953,415,한강(대우),84.94,202204,15,188000,19,2000,이촌로 181,용산구,이촌동,28.0,2022,4,20평대
821954,415,한강(대우),60.0,202205,26,154000,7,2000,이촌로 181,용산구,이촌동,19.8,2022,5,10평대
