,전용면적(㎡),계약일,거래금액(만원),층,건축년도,구,동,평,계약년,계약월,한강,건물나이,재건축,단지명
862,4.453183829,27,11.38963856,2.197224577,2006,24,317,3.36729583,2012,4,0.6931471806,6,0,래미안삼성1차(201동)
863,4.453416631,19,11.61277985,3.33220451,2007,24,317,3.36729583,2012,5,0.6931471806,5,0,래미안삼성2차
864,4.811623222,19,11.97035664,3.218875825,2007,24,317,3.718438256,2012,1,0.6931471806,5,0,롯데캐슬프레미어
866,4.977512749,18,12.14420256,2.833213344,2007,24,317,3.883623531,2012,2,0.6931471806,5,0,롯데캐슬프레미어
868,4.448106935,28,11.58989577,2.995732274,2007,24,317,3.363841595,2012,3,0.6931471806,5,0,롯데캐슬프레미어
870,4.632882625,7,11.75195024,2.197224577,2007,24,317,3.543853682,2012,5,0.6931471806,5,0,롯데캐슬프레미어
872,4.430816799,23,11.26447693,2.944438979,2003,24,317,3.346389145,2012,5,0.6931471806,9,0,미켈란107
873,4.54648119,25,11.01041517,2.397895273,2005,24,317,3.45946629,2012,4,0.6931471806,7,0,삼성그랑빌
874,3.795713883,4,10.54536775,1.945910149,2012,24,317,2.734367509,2012,4,0.6931471806,0,0,삼성동대유리채
875,2.829677689,5,9.559940347,2.397895273,2012,24,317,1.840549633,2012,4,0.6931471806,0,0,삼성동대유리채
876,3.342861805,5,10.10883366,2.48490665,2012,24,317,2.302585093,2012,4,0.6931471806,0,0,삼성동대유리채
877,3.319263999,5,10.03705644,2.48490665,2012,24,317,2.282382386,2012,4,0.6931471806,0,0,삼성동대유리채
878,3.150596984,5,9.879399757,2.302585093,2012,24,317,2.128231706,2012,4,0.6931471806,0,0,삼성동대유리채
879,3.062923523,5,9.786110684,2.302585093,2012,24,317,2.041220329,2012,4,0.6931471806,0,0,삼성동대유리채
880,2.939161922,5,9.677903526,2.397895273,2012,24,317,1.931521412,2012,4,0.6931471806,0,0,삼성동대유리채
881,4.542123884,12,10.64544871,1.791759469,2003,24,317,3.456316681,2012,6,0.6931471806,9,0,삼성동드림하우스
882,4.452834525,23,11.28979441,2.890371758,2000,24,317,3.36729583,2012,2,0.6931471806,12,0,삼성동롯데아파트
883,4.100989105,23,10.95955762,2.564949357,2000,24,317,3.025291076,2012,2,0.6931471806,12,0,삼성동롯데아파트
884,4.530123312,7,11.26319407,2.564949357,2000,24,317,3.443618098,2012,5,0.6931471806,12,0,삼성동롯데아파트
887,5.395806988,2,12.34583894,2.944438979,2009,24,317,4.295923936,2012,7,0.6931471806,3,0,삼성동브라운스톤레전드
888,4.672847526,16,11.15626481,2.197224577,2010,24,317,3.583518938,2012,1,0.6931471806,2,0,삼성동신도브래뉴
889,4.802454244,15,11.18443529,2.48490665,2010,24,317,3.711130063,2012,6,0.6931471806,2,0,삼성동신도브래뉴
890,4.828617691,20,11.34333453,2.397895273,2010,24,317,3.735285827,2012,7,0.6931471806,2,0,삼성동신도브래뉴
892,4.655530545,20,11.18859324,2.302585093,2010,24,317,3.56671182,2012,7,0.6931471806,2,0,삼성동신도브래뉴
893,4.643977352,6,11.20505429,2.397895273,2010,24,317,3.555348061,2012,8,0.6931471806,2,0,삼성동신도브래뉴
895,4.799354435,24,11.33261389,2.564949357,2010,24,317,3.706228092,2012,8,0.6931471806,2,0,삼성동신도브래뉴
897,4.452834525,20,11.51293546,3.091042453,2004,24,317,3.36729583,2012,1,0.6931471806,8,0,삼성동중앙하이츠빌리지
898,5.036822724,27,12.18332077,1.791759469,2004,24,317,3.941581808,2012,1,0.6931471806,8,0,삼성동중앙하이츠빌리지
899,4.110545942,6,11.13460362,1.945910149,2004,24,317,3.034952987,2012,6,0.6931471806,8,0,삼성동중앙하이츠빌리지
901,5.32066577,15,12.77327104,2.397895273,2010,24,317,4.222444565,2012,2,0.6931471806,2,0,삼성동헤렌하우스2(82-4)
902,3.478220149,26,10.72548958,2.397895273,2008,24,317,2.433613355,2012,2,0.6931471806,4,0,삼성동힐스테이트 1단지
904,4.44542388,14,11.56172515,2.890371758,2008,24,317,3.360375387,2012,3,0.6931471806,4,0,삼성동힐스테이트 1단지
906,4.447568558,26,11.40757606,1.945910149,2008,24,317,3.363841595,2012,3,0.6931471806,4,0,삼성동힐스테이트 1단지
908,3.314186005,4,10.62864199,3.135494216,2008,24,317,2.272125886,2012,5,0.6931471806,4,0,삼성동힐스테이트 1단지
914,4.748950132,10,11.62626308,2.079441542,2008,24,317,3.658420247,2012,7,0.6931471806,4,0,삼성동힐스테이트 1단지
917,4.430221384,19,10.88371037,2.079441542,2007,24,317,3.346389145,2012,4,0.6931471806,5,0,삼성루첸시아
918,4.998967489,25,11.32660793,2.302585093,2002,24,317,3.903990834,2012,6,0.6931471806,10,0,삼성벨라스빌
919,4.109889774,2,10.90597433,1.945910149,1998,24,317,3.034952987,2012,1,0.6931471806,14,0,삼성풍림2차아파트
920,4.289500077,22,11.07443601,2.48490665,1981,24,317,3.206803244,2012,3,0.6931471806,31,0.6931471806,상아아파트
922,4.500809171,6,11.35628335,2.63905733,1981,24,317,3.414442608,2012,5,0.6931471806,31,0.6931471806,상아아파트
923,4.453533011,29,11.25157369,3.17805383,1998,24,317,3.36729583,2012,2,0.6931471806,14,0,서광아파트
926,4.107918682,17,10.75792416,2.995732274,1996,24,317,3.0301337,2012,4,0.6931471806,16,0,석탑아파트101동
928,4.449685283,1,11.03490579,2.302585093,1996,24,317,3.363841595,2012,6,0.6931471806,16,0,석탑아파트101동
930,5.066574446,26,11.43640073,2.708050201,1992,24,317,3.970291914,2012,6,0.6931471806,20,0,시티(B동)
931,5.032070575,27,11.55934138,2.772588722,2003,24,317,3.935739532,2012,4,0.6931471806,9,0,쌍용플래티넘
932,5.06168956,28,12.08221432,3.091042453,2004,24,317,3.966511191,2012,2,0.6931471806,8,0,아이파크
933,5.170779406,21,12.79386209,3.688879454,2004,24,317,4.074141855,2012,4,0.6931471806,8,0,아이파크
934,5.128240536,21,12.79386209,3.688879454,2004,24,317,4.032469159,2012,4,0.6931471806,8,0,아이파크
937,4.983921641,15,12.47227952,3.36729583,2004,24,317,3.889777396,2012,5,0.6931471806,8,0,아이파크
939,4.883206386,2,11.33261389,2.197224577,2003,24,317,3.790984677,2012,5,0.6931471806,9,0,우정에쉐르
940,4.103304304,22,10.61646187,2.302585093,2004,24,317,3.0301337,2012,5,0.6931471806,8,0,우정에쉐르2
943,4.656908381,13,9.615872145,1.945910149,1984,24,317,3.56671182,2012,1,0.6931471806,28,0,진흥아파트
945,4.453998398,15,11.15626481,2.890371758,2007,24,317,3.36729583,2012,2,0.6931471806,5,0,채널리저브
950,4.45423101,6,11.23850178,2.772588722,1990,24,317,3.36729583,2012,6,0.6931471806,22,0,청구아파트
951,4.100989105,5,10.77897712,1.945910149,1996,24,317,3.025291076,2012,3,0.6931471806,16,0,푸른솔아파트1동
954,4.451785879,6,11.28352488,2.890371758,1998,24,317,3.36729583,2012,2,0.6931471806,14,0,풍림(1차)
956,4.105943698,19,10.92415632,2.197224577,1998,24,317,3.0301337,2012,3,0.6931471806,14,0,풍림(1차)
957,4.736198448,28,11.3621142,2.944438979,1998,24,317,3.645449896,2012,8,0.6931471806,14,0,풍림(1차)
958,4.031404762,20,10.79550608,2.397895273,2001,24,317,2.960105096,2012,2,0.6931471806,11,0,한일
960,5.054971108,13,11.39640288,2.302585093,2006,24,317,3.958906591,2012,4,0.6931471806,6,0,현대2차
961,5.314781093,1,11.77529742,2.48490665,2005,24,317,4.216562195,2012,8,0.6931471806,7,0,현대삼성동1차
962,4.452834525,25,11.31448672,2.995732274,1999,24,317,3.36729583,2012,1,0.6931471806,13,0,현대아파트101동
963,4.752184031,7,11.56172515,2.63905733,1999,24,317,3.660994251,2012,3,0.6931471806,13,0,현대아파트101동
964,4.108083088,8,10.93846758,2.708050201,1999,24,317,3.0301337,2012,3,0.6931471806,13,0,현대아파트101동
966,3.8031452,8,11.00211651,3.17805383,2008,24,317,2.740840024,2012,2,0.6931471806,4,0,현대힐스테이트2단지
967,3.702585101,13,10.91510665,2.833213344,2008,24,317,2.646174797,2012,2,0.6931471806,4,0,현대힐스테이트2단지
968,4.44542388,15,11.58059346,2.944438979,2008,24,317,3.360375387,2012,2,0.6931471806,4,0,현대힐스테이트2단지
970,3.73201078,27,10.95955762,2.772588722,2008,24,317,2.674148649,2012,2,0.6931471806,4,0,현대힐스테이트2단지
971,3.680620442,2,10.87806606,2.397895273,2008,24,317,2.624668592,2012,3,0.6931471806,4,0,현대힐스테이트2단지
974,3.727763572,27,10.95082409,3.218875825,2008,24,317,2.667228207,2012,4,0.6931471806,4,0,현대힐스테이트2단지
980,4.691898189,3,11.58059346,2.48490665,1981,24,317,3.602776755,2012,3,0.6931471806,31,0.6931471806,홍실아파트
981,4.578004518,18,11.42955473,2.302585093,1981,24,317,3.490428515,2012,6,0.6931471806,31,0.6931471806,홍실아파트
983,4.7509142,10,11.17606715,2.197224577,2011,24,276,3.660994251,2012,1,0,1,0,강남데시앙파크
994,4.453765732,27,10.78218025,2.197224577,2011,24,276,3.36729583,2012,3,0,1,0,강남데시앙파크
999,3.703768067,3,10.42824567,2.944438979,1993,24,267,2.646174797,2012,1,0,19,0,까치마을
1007,3.567841126,28,10.28878397,2.079441542,1993,24,267,2.517696473,2012,2,0,19,0,까치마을
1009,3.921973336,9,10.66897865,2.944438979,1993,24,267,2.850706502,2012,3,0,19,0,까치마을
1024,4.44804843,6,11.08215793,2.995732274,1993,24,267,3.363841595,2012,1,0,19,0,동익
1029,4.108576144,13,10.98953794,2.833213344,1997,24,267,3.034952987,2012,6,0,15,0,삼성
1031,4.110873864,18,10.81979828,2.63905733,1992,24,267,3.034952987,2012,1,0,20,0,삼익
1033,3.916015027,25,10.68969238,2.63905733,1992,24,267,2.844909384,2012,4,0,20,0,삼익
1037,4.44828243,29,10.93312483,2.564949357,1992,24,267,3.363841595,2012,8,0,20,0,삼익
1038,4.870990012,23,11.39076913,2.772588722,1993,24,267,3.777348102,2012,7,0,19,0,수서한아름
1040,3.701548857,2,10.43414521,2.197224577,1992,24,267,2.63905733,2012,1,0,20,0,신동아
1041,3.531640678,27,10.29217944,2.564949357,1992,24,267,2.48490665,2012,1,0,20,0,신동아
1044,3.931041011,17,10.59665973,2.772588722,1992,24,267,2.862200881,2012,2,0,20,0,신동아
1056,4.447346101,23,10.78292756,2.397895273,2007,24,107,3.363841595,2012,4,0,5,0,RudenHouse
1057,4.454114711,8,10.77689166,1.945910149,2007,24,107,3.36729583,2012,5,0,5,0,RudenHouse
1058,4.16371514,27,10.22197765,2.197224577,1974,24,107,3.086486637,2012,6,0,38,0.6931471806,강남상가
1059,4.387884444,23,10.40429314,2.63905733,1974,24,107,3.303216973,2012,7,0,38,0.6931471806,강남상가
1061,3.919991175,6,10.37352243,2.197224577,2002,24,107,2.850706502,2012,3,0,10,0,대성아파트
1062,3.952972992,6,10.40429314,2.302585093,2002,24,107,2.884800713,2012,3,0,10,0,대성아파트
1063,4.453067408,19,11.40200508,2.63905733,2008,24,107,3.36729583,2012,7,0,4,0,래미안신사
1064,4.453882072,6,11.08215793,2.48490665,1998,24,107,3.36729583,2012,7,0,14,0,로데오현대
1065,5.12449955,20,11.40757606,2.079441542,2007,24,107,4.027135813,2012,2,0,5,0,리갈팰리스
1066,4.901564199,18,11.03490579,1.945910149,2002,24,107,3.808882247,2012,1,0,10,0,신사동닛시빌라트
1067,4.453183829,8,11.15626481,2.302585093,1996,24,107,3.36729583,2012,3,0,16,0,신성아파트101동
1068,4.105449342,27,10.51870022,2.397895273,1996,24,107,3.0301337,2012,8,0,16,0,신성아파트101동
1069,4.585783472,10,11.12727769,2.302585093,2001,24,107,3.496507561,2012,2,0,11,0,압구정대원칸타빌아파트
1070,4.452601587,17,11.06665399,2.197224577,2001,24,107,3.36729583,2012,2,0,11,0,압구정대원칸타빌아파트
1071,4.36868807,1,11.00044848,3.044522438,2001,24,107,3.284663565,2012,6,0,11,0,압구정대원칸타빌아파트
1072,4.10643781,5,10.81979828,2.63905733,2001,24,107,3.0301337,2012,7,0,11,0,압구정대원칸타빌아파트
1073,5.366209633,15,12.55320571,2.708050201,2004,24,107,4.266896327,2012,3,0,8,0,압구정하이츠파크
1074,4.452834525,6,10.91510665,2.197224577,2003,24,107,3.36729583,2012,3,0,9,0,압구정화이트빌
1075,5.249284673,5,11.62626308,2.48490665,2004,24,107,4.151039906,2012,3,0,8,0,유로미아파트B동
1076,4.769497479,30,11.3504183,2.302585093,2004,24,107,3.678829118,2012,6,0,8,0,유로미아파트B동
1077,5.174113763,16,11.466892,2.197224577,2005,24,107,4.077537444,2012,2,0,7,0,진흥아마란스
1078,5.20356703,14,11.51293546,2.079441542,2005,24,107,4.105943698,2012,3,0,7,0,진흥아마란스
1079,5.337970678,19,11.40646434,2.302585093,2005,24,107,4.238444906,2012,5,0,7,0,진흥아마란스
1080,4.208714372,12,10.66665041,2.197224577,2005,24,107,3.131136911,2012,1,0,7,0,하야트빌
1081,4.222737777,24,10.6501992,1.945910149,2005,24,107,3.144152279,2012,4,0,7,0,하야트빌
1082,5.201586178,6,12.10071769,2.772588722,1982,24,333,4.104294893,2012,8,0,30,0.6931471806,미성1차
1083,4.669271111,27,11.52782393,2.48490665,1982,24,333,3.580737295,2012,8,0,30,0.6931471806,미성1차
1084,4.955122584,26,12.0076278,2.302585093,1987,24,333,3.860729711,2012,1,0,25,0,미성2차
1085,4.322807275,27,11.3504183,2.944438979,1987,24,333,3.242592351,2012,1,0,25,0,미성2차
1100,5.21716154,9,12.22096618,2.079441542,1983,24,333,4.119037175,2012,3,0,29,0,신현대11차
1103,5.149991357,5,12.25486757,2.564949357,1983,24,333,4.053522568,2012,5,0,29,0,신현대11차
1106,4.694645192,27,11.69108002,2.48490665,1983,24,333,3.605497845,2012,6,0,29,0,신현대11차
1109,4.716890436,5,11.66135409,2.833213344,1982,24,333,3.62700405,2012,1,0,30,0.6931471806,신현대12차
1111,4.805495367,9,11.81303746,2.890371758,1982,24,333,3.713572067,2012,4,0,30,0.6931471806,신현대12차
1112,4.683611612,11,11.56647571,1.945910149,1982,24,333,3.594568775,2012,4,0,30,0.6931471806,신현대12차
1113,5.053183797,9,12.17561859,2.564949357,1982,24,333,3.956996371,2012,5,0,30,0.6931471806,신현대12차
1116,5.214663982,17,12.1172469,1.791759469,1982,24,333,4.117409835,2012,5,0,30,0.6931471806,신현대12차
1117,4.727830199,5,11.51293546,1.791759469,1982,24,333,3.63758616,2012,6,0,30,0.6931471806,신현대12차
1120,4.694187882,28,11.6439625,2.772588722,1982,24,333,3.602776755,2012,7,0,30,0.6931471806,신현대12차
1122,4.699388861,29,11.71994776,2.302585093,1982,24,333,3.608211551,2012,2,0,30,0.6931471806,신현대9차
1124,4.702659807,9,11.70355409,2.564949357,1982,24,333,3.61361697,2012,5,0,30,0.6931471806,신현대9차
1127,4.721885986,25,11.62626308,2.197224577,1982,24,333,3.632309103,2012,8,0,30,0.6931471806,신현대9차
1128,3.931433399,3,11.26447693,2.302585093,1977,24,333,2.862200881,2012,1,0,35,0.6931471806,한양1차(영동한양)
1129,4.192076051,16,11.4510607,2.302585093,1977,24,333,3.113515309,2012,1,0,35,0.6931471806,한양1차(영동한양)
1131,4.172385267,18,11.4510607,2.564949357,1977,24,333,3.095577609,2012,1,0,35,0.6931471806,한양1차(영동한양)
1134,4.524068585,21,11.56172515,1.791759469,1977,24,333,3.437207819,2012,5,0,35,0.6931471806,한양1차(영동한양)
1137,4.370080564,14,11.37367489,1.791759469,1977,24,333,3.288401888,2012,8,0,35,0.6931471806,한양1차(영동한양)
1138,5.175697653,7,12.12269647,1.945910149,1978,24,333,4.079230924,2012,2,0,34,0.6931471806,한양2
1140,4.999978714,23,12.08391066,2.708050201,1978,24,333,3.906004933,2012,4,0,34,0.6931471806,한양2
1141,4.786991618,2,11.79056478,1.791759469,1978,24,333,3.696351469,2012,1,0,34,0.6931471806,한양3
1142,4.770176021,2,10.59665973,2.708050201,1978,24,333,3.678829118,2012,5,0,34,0.6931471806,한양3
1143,5.093136516,17,12.07254697,2.079441542,1978,24,333,3.996364154,2012,5,0,34,0.6931471806,한양3
1145,4.625854777,26,11.55695192,2.890371758,1978,24,333,3.538056564,2012,3,0,34,0.6931471806,한양4
1149,4.755657019,25,11.89819467,2.302585093,1979,24,333,3.663561646,2012,3,0,33,0.6931471806,한양5
1150,4.638121286,9,11.5228857,2.564949357,1979,24,333,3.549617387,2012,4,0,33,0.6931471806,한양5
1153,4.716174744,2,11.54733655,1.791759469,1980,24,333,3.624340933,2012,2,0,32,0.6931471806,한양6
1154,4.67944243,6,11.56172515,1.945910149,1980,24,333,3.589059119,2012,3,0,32,0.6931471806,한양6
1155,4.931231271,24,12.01370681,2.302585093,1981,24,333,3.837299459,2012,4,0,31,0.6931471806,한양7
1156,4.674882798,2,11.60824474,2.564949357,1981,24,333,3.586292865,2012,5,0,31,0.6931471806,한양7
1159,5.352331955,24,12.47419339,2.890371758,1984,24,333,4.252771799,2012,3,0,28,0,한양8(81동한개동)
1160,5.0299803,1,12.10071769,2.63905733,1982,24,333,3.933784497,2012,5,0,30,0.6931471806,"현대10차(201,202동)"
1161,4.667675391,8,11.76757544,2.48490665,1983,24,333,3.577947893,2012,5,0,29,0,현대13차(208~211동)
1164,4.695650539,6,11.75979336,2.833213344,1983,24,333,3.605497845,2012,7,0,29,0,현대13차(208~211동)
1167,4.453649378,19,11.66135409,2.397895273,1987,24,333,3.36729583,2012,1,0,25,0,"현대14차(203,204,205,206동)"
1178,5.088768487,28,12.13886924,2.708050201,1976,24,333,3.992680908,2012,2,0,36,0.6931471806,"현대1차(12,13,21,22,31,32,33동)"
1179,4.886431691,27,11.85510282,2.772588722,1976,24,333,3.793239469,2012,4,0,36,0.6931471806,"현대1차(12,13,21,22,31,32,33동)"
1181,5.284269151,17,12.42521219,2.890371758,1976,24,333,4.186619838,2012,5,0,36,0.6931471806,"현대1차(12,13,21,22,31,32,33동)"
1184,5.295363007,27,12.37159132,2.079441542,1976,24,333,4.197201948,2012,2,0,36,0.6931471806,"현대2차(10,11,20,23,24,25동)"
1185,5.088768487,3,12.12811651,2.63905733,1976,24,333,3.992680908,2012,5,0,36,0.6931471806,"현대2차(10,11,20,23,24,25동)"
1186,5.085062263,8,12.06681633,1.945910149,1976,24,333,3.988984047,2012,5,0,36,0.6931471806,"현대2차(10,11,20,23,24,25동)"
1187,5.083203987,30,12.36734505,2.833213344,1976,24,333,3.987130478,2012,8,0,36,0.6931471806,"현대2차(10,11,20,23,24,25동)"
1188,4.424846632,20,11.54249398,2.708050201,1976,24,333,3.339321978,2012,2,0,36,0.6931471806,현대3차(61~64동)
1195,4.778282804,13,12.07254697,2.079441542,1977,24,333,3.686376324,2012,3,0,35,0.6931471806,현대4차저층(51~56동)
1199,4.42160786,19,11.74006901,2.944438979,1977,24,333,3.335769576,2012,1,0,35,0.6931471806,"현대5차(71,72동)"
1203,5.064870922,19,12.29225493,2.944438979,1978,24,333,3.968403339,2012,1,0,34,0.6931471806,"현대6차(78~81,83,84,86,87동)"
1204,4.978112102,10,12.12269647,2.708050201,1978,24,333,3.883623531,2012,2,0,34,0.6931471806,"현대6차(78~81,83,84,86,87동)"
1209,4.981549713,6,12.03765991,2.772588722,1978,24,333,3.887730313,2012,7,0,34,0.6931471806,"현대6차(78~81,83,84,86,87동)"
1211,5.064870922,13,12.28303832,2.890371758,1979,24,333,3.968403339,2012,1,0,33,0.6931471806,"현대7차(73~77,82,85동)"
1213,4.978112102,19,12.0435596,2.397895273,1979,24,333,3.883623531,2012,6,0,33,0.6931471806,"현대7차(73~77,82,85동)"
1216,4.722953222,7,11.57120381,2.302585093,1980,24,333,3.632309103,2012,2,0,32,0.6931471806,현대8차(성수현대:91~95동)
1218,4.688039664,23,11.51293546,2.48490665,1980,24,333,3.597312261,2012,4,0,32,0.6931471806,현대8차(성수현대:91~95동)
1220,5.103943471,15,12.08673152,2.63905733,1980,24,333,4.007333185,2012,5,0,32,0.6931471806,현대8차(성수현대:91~95동)
1222,4.104393898,24,11.09742517,2.197224577,2005,24,284,3.0301337,2012,2,0,7,0,e-편한세상
1223,4.45424264,19,11.48247657,2.48490665,2005,24,284,3.36729583,2012,3,0,7,0,e-편한세상
1225,4.110004634,21,11.15626481,2.302585093,2005,24,284,3.034952987,2012,5,0,7,0,e-편한세상
1229,3.943909194,20,10.23282727,2.397895273,2006,24,284,2.87356464,2012,4,0,6,0,강남한솔
1230,4.386267629,27,11.22525673,2.708050201,1980,24,284,3.303216973,2012,1,0,32,0.6931471806,개나리6
1231,4.98051967,18,11.84940484,2.772588722,2006,24,284,3.88567903,2012,6,0,6,0,개나리래미안
1232,4.110053856,13,11.18443529,2.944438979,2006,24,284,3.034952987,2012,8,0,6,0,개나리래미안
1233,4.4542031,28,11.66135409,2.48490665,2006,24,284,3.36729583,2012,1,0,6,0,개나리푸르지오
1235,4.899097218,3,11.91839724,3.295836866,2006,24,284,3.80666249,2012,3,0,6,0,개나리푸르지오
1237,4.210793375,8,10.30898599,2.197224577,2002,24,284,3.131136911,2012,4,0,10,0,갤러리하우스
1238,4.450712792,5,10.95082409,2.708050201,2002,24,284,3.363841595,2012,3,0,10,0,경남아너스빌
1241,4.381276353,27,10.62135174,2.079441542,2003,24,284,3.299533728,2012,8,0,9,0,노블스위트
1242,4.105284502,14,10.62743063,2.995732274,1997,24,284,3.0301337,2012,7,0,15,0,대림역삼
1243,3.450685715,15,10.19189436,2.079441542,2012,24,284,2.406945108,2012,2,0,0,0,대명벨리온
1245,2.927667543,17,10.07537991,2.197224577,2012,24,284,1.916922612,2012,2,0,0,0,대명벨리온
