,index,경기번호,팀명,결과,No.,득점_득점,공격종합_시도,공격종합_성공,공격종합_공격차단,공격종합_범실,공격종합_성공률,공격종합_점유율,오픈_시도,오픈_성공,오픈_공격차단,오픈_범실,오픈_성공률,오픈_점유율,시간차_시도,시간차_성공,시간차_공격차단,시간차_범실,시간차_성공률,시간차_점유율,이동_시도,이동_성공,이동_공격차단,이동_범실,이동_성공률,이동_점유율,후위_시도,후위_성공,후위_공격차단,후위_범실,후위_성공률,후위_점유율,속공_시도,속공_성공,속공_공격차단,속공_범실,속공_성공률,속공_점유율,퀵오픈_시도,퀵오픈_성공,퀵오픈_공격차단,퀵오픈_범실,퀵오픈_성공률,퀵오픈_점유율,서브_시도,서브_성공,서브_범실,서브_성공률,서브_점유율,디그_시도,디그_성공,디그_실패,디그_범실,디그_세트당,디그_점유율,세트_시도,세트_성공,세트_범실,세트_세트당,세트_점유율,리시브_시도,리시브_정확,리시브_실패,리시브_세트당,리시브_점유율,블로킹_시도,블로킹_성공,블로킹_유효블락,블로킹_실패,블로킹_범실,블로킹_세트당,블로킹_점유율,블로킹_어시스트,벌칙_벌칙,범실_범실,홈_어웨이,팀코드
197,197,99,흥국생명,1,119,80,173,67,11,10,272.45,100.0,80,26,10,5,212.29,100.0,10,5,1,0,283.33,100.0,2,1,0,0,100.0,100.0,23,9,0,1,56.25,100.00999999999999,18,7,0,1,89.61000000000001,100.0,40,19,0,3,255.76999999999998,100.0,98,2,7,0.5,100.0,117,103,14,0,25.83,99.99,169,64,1,16.75,100.00000000000001,81,42,4,317.53,99.99,69,11,30,17,1,2.75,99.98,9,0,19,0,1
198,198,100,IBK기업은행,1,104,59,87,43,3,3,316.77,100.0,40,17,1,2,185.47,100.0,11,6,0,0,225.0,99.99,2,1,0,1,100.0,100.0,5,1,0,0,20.0,100.0,6,2,0,0,66.66,100.0,23,16,2,0,322.12,100.0,73,6,6,2.16,100.01,58,50,8,0,16.68,99.99000000000001,91,41,1,13.83,100.02,47,18,3,132.55,100.0,34,10,11,10,0,3.3400000000000003,100.0,9,0,10,1,3
199,199,100,현대건설,0,95,40,87,34,10,7,234.37,100.0,42,17,4,4,219.85,100.0,4,2,1,0,150.0,100.0,2,0,1,0,0.0,100.0,10,2,1,2,28.57,100.0,11,7,1,0,121.43,100.0,18,6,2,1,117.86,100.0,52,3,5,1.0,99.99,49,41,8,0,14.16,100.0,97,33,2,10.99,100.0,67,16,6,79.89,100.0,33,3,11,14,2,1.0,99.99,3,0,16,0,5
200,200,101,GS칼텍스,1,112,65,117,50,5,11,338.67,100.01,59,22,5,6,196.1,99.99,5,1,0,0,100.0,100.0,2,2,0,0,200.0,100.0,19,9,0,4,128.85,100.0,8,4,0,0,100.0,100.0,24,12,0,1,156.67000000000002,100.0,78,6,4,2.0,100.00000000000001,84,70,14,0,23.67,100.0,124,46,1,15.34,100.01,65,35,5,174.37,100.00000000000001,54,9,21,13,0,3.0,99.99000000000001,7,0,16,1,0
201,201,101,흥국생명,0,137,54,129,44,9,7,299.05,100.0,76,24,4,5,356.31,100.01,3,1,1,0,50.0,100.0,1,0,0,0,0.0,100.0,18,7,1,1,84.41,100.0,8,4,0,0,66.67,100.0,23,8,3,1,120.0,100.0,71,5,6,1.6600000000000001,100.02,82,68,14,0,23.5,100.02,126,40,0,16.67,100.00999999999999,74,24,6,85.13,100.0,53,5,24,16,1,1.83,100.0,5,0,14,0,1
202,202,102,KGC인삼공사,1,110,71,137,53,7,9,388.3,100.01,73,24,3,5,254.39,100.00999999999999,12,7,1,0,333.33,100.0,0,0,0,0,0.0,0.0,18,6,2,1,129.41,100.0,13,8,0,0,130.56,100.0,21,8,1,3,75.0,100.0,96,5,6,1.25,100.0,93,79,13,1,19.75,100.01,141,51,1,12.75,100.0,69,32,1,158.97,100.0,72,13,25,20,2,4.0,100.0,9,0,19,1,4
203,203,102,한국도로공사,0,126,59,154,51,13,14,318.78,100.01,64,17,7,3,274.42,100.00999999999999,12,6,0,4,216.67000000000002,100.0,3,1,0,0,33.33,100.0,34,11,2,5,93.75,99.99,10,1,1,1,14.29,100.0,31,15,3,1,336.97,100.0,79,1,10,0.25,100.0,91,82,9,0,20.92,100.0,156,47,1,15.25,100.01,90,42,5,177.14,99.99000000000001,61,7,29,20,1,1.75,99.99,7,0,26,0,2
204,204,103,현대건설,0,89,47,118,36,7,9,150.37,99.99,71,19,5,5,138.33,100.00999999999999,8,3,0,0,75.0,100.0,0,0,0,0,0.0,0.0,12,3,1,1,37.5,100.0,9,4,0,0,92.86,100.0,18,7,1,3,131.11,100.01,69,4,10,1.33,99.98,81,74,7,0,24.66,100.01,128,34,1,11.33,100.00999999999999,66,27,4,193.82,100.01,52,7,21,17,1,2.33,99.99,7,0,21,1,5
205,205,103,흥국생명,1,137,54,124,43,7,12,182.57,100.0,61,19,4,5,194.48000000000002,100.0,4,1,0,1,100.0,100.0,5,1,0,1,50.0,100.0,15,6,0,1,77.77,100.0,11,2,2,1,64.28999999999999,100.0,28,14,1,3,131.99,100.00999999999999,74,4,8,1.32,99.99,87,74,12,1,28.17,100.0,120,39,0,17.66,100.0,59,31,4,157.43,99.99000000000001,53,7,27,10,0,2.34,100.0,5,0,21,0,1
206,206,104,GS칼텍스,1,108,54,85,37,3,4,289.76,100.0,39,20,1,1,329.28000000000003,99.99000000000001,1,1,0,0,100.0,100.0,0,0,0,0,0.0,0.0,11,2,0,1,20.0,100.0,13,3,0,0,27.27,100.0,21,11,2,2,144.87,99.99,74,8,6,2.8200000000000003,99.98,64,57,7,0,21.66,100.01,92,34,2,13.33,99.99999999999999,46,14,6,59.44,99.99,55,9,20,12,0,3.0100000000000002,100.0,6,0,12,1,0
207,207,104,한국도로공사,0,129,41,116,32,9,12,245.5,100.00999999999999,47,12,3,8,242.76999999999998,100.0,2,2,0,0,200.0,100.0,3,0,2,0,0.0,100.0,20,5,1,2,62.5,100.0,10,7,0,1,138.10000000000002,100.0,34,6,3,1,72.22,99.99,54,6,8,2.17,99.99,73,63,10,0,22.67,100.01,118,31,0,12.67,99.99000000000001,67,31,8,120.99000000000001,100.01000000000002,30,3,11,12,0,1.1600000000000001,100.01,3,0,20,0,2
208,208,105,GS칼텍스,0,140,55,137,49,12,7,185.53,100.00999999999999,75,23,8,3,91.96000000000001,100.0,2,1,0,0,100.0,100.0,1,0,0,0,0.0,100.0,18,8,1,1,141.18,100.0,11,3,2,1,61.9,100.0,30,14,1,2,170.36,100.0,72,1,6,0.25,100.00999999999999,81,65,16,0,18.17,99.97,145,49,4,12.75,100.01,91,35,7,118.34,100.01,72,5,23,28,0,1.33,100.0,3,0,17,1,0
209,209,105,KGC인삼공사,1,111,80,135,61,5,8,442.57,100.0,60,28,2,4,218.32999999999998,100.01,10,2,1,0,75.0,100.0,0,0,0,0,0.0,0.0,21,9,1,3,45.0,100.0,13,7,0,0,265.0,99.99,31,15,1,1,330.36,100.0,97,7,5,1.83,99.98,92,81,11,0,21.990000000000002,100.0,137,61,1,15.42,100.0,65,33,1,239.1,100.0,77,12,27,28,1,3.25,100.01,10,0,15,0,4
210,210,106,한국도로공사,1,122,91,209,75,11,14,321.42,100.00999999999999,112,34,4,8,301.08000000000004,100.01,7,2,0,0,150.0,100.00999999999999,12,6,2,1,100.0,100.0,16,1,1,4,9.09,100.0,14,6,0,1,75.56,100.0,48,26,4,0,152.79000000000002,100.01,114,4,6,0.9,100.0,146,127,19,0,26.4,99.98,213,69,0,14.25,100.02000000000001,108,47,6,209.49,100.0,98,12,34,28,1,2.4,99.99,8,0,21,1,2
211,211,106,현대건설,0,106,91,218,74,12,12,181.54,100.01,157,55,11,9,175.64000000000001,100.01,4,0,0,0,0.0,100.0,0,0,0,0,0.0,0.0,17,4,1,0,28.57,100.0,13,7,0,1,105.56,100.0,27,8,0,2,50.0,100.0,114,6,5,1.2,99.97999999999999,140,124,16,0,24.8,100.00999999999999,219,69,2,13.799999999999999,100.0,108,40,4,142.75,100.0,99,11,41,24,5,2.2,99.99,8,0,24,0,5
212,212,107,IBK기업은행,1,114,64,128,51,8,9,216.84,99.99000000000001,62,25,5,6,156.66,99.98,6,3,0,0,200.0,100.01,5,3,0,0,60.0,100.0,23,8,1,3,36.36,100.0,5,3,0,0,133.32999999999998,100.0,27,9,2,0,161.25,100.0,80,5,11,1.67,100.0,84,69,15,0,23.5,100.0,128,50,0,17.65,100.0,65,32,4,162.1,100.0,56,8,23,11,2,2.67,100.0,6,0,22,1,3
213,213,107,흥국생명,0,152,45,120,33,8,14,261.99,99.99,67,14,3,9,125.81,100.01,1,0,0,0,0.0,100.0,3,0,1,0,0.0,100.0,17,5,1,2,41.67,100.0,10,6,1,0,233.32999999999998,100.0,22,8,2,3,186.67000000000002,100.0,69,4,4,1.99,100.00999999999999,82,65,17,0,23.33,100.01,120,32,0,12.01,100.0,69,31,5,245.45,100.0,58,8,24,16,0,2.67,100.0,7,0,18,0,1
214,214,108,KGC인삼공사,1,106,67,146,52,6,6,229.31,99.99,77,28,3,2,255.92000000000002,100.00999999999999,7,3,0,0,150.0,100.00999999999999,5,4,0,1,100.0,100.0,11,3,0,0,27.27,100.0,11,2,0,0,40.0,99.99000000000001,35,12,3,3,107.06,100.0,94,7,8,1.75,100.0,110,94,16,0,27.0,100.01,155,50,1,13.25,100.02,75,33,4,301.05,99.99,75,8,32,19,2,2.0,99.97999999999999,7,0,17,1,4
215,215,108,현대건설,0,109,66,161,56,8,14,215.79000000000002,100.0,96,30,7,8,234.1,100.01,8,4,0,0,140.0,100.0,3,0,0,0,0.0,100.0,7,3,0,1,42.86,100.0,17,9,0,3,110.0,100.0,30,10,1,2,134.41,100.0,84,4,9,1.0,100.01,106,94,11,1,24.92,100.01,164,51,2,12.75,100.01,86,37,7,262.71000000000004,99.99000000000001,69,6,23,23,2,1.5,100.0,6,0,28,0,5
216,216,109,GS칼텍스,1,120,83,191,72,12,9,291.38,99.99,109,43,5,4,311.07,99.99,6,1,0,1,33.33,100.0,5,1,1,0,20.0,100.0,13,6,2,2,133.32999999999998,100.0,12,4,1,0,76.19,100.0,46,17,3,2,116.41,100.0,110,6,7,1.25,100.03,132,118,13,1,25.22,100.03,196,66,2,13.2,99.99000000000001,94,44,4,255.13,100.0,98,5,43,29,1,1.1800000000000002,99.99,5,0,20,1,0
217,217,109,IBK기업은행,0,100,80,203,64,5,20,162.82999999999998,100.0,124,40,4,11,179.75,99.99,7,4,0,0,66.67,99.99999999999999,10,3,0,2,42.86,100.0,30,7,1,4,25.93,100.0,6,2,0,0,75.0,100.0,26,8,0,3,71.67,99.99,102,4,7,0.98,100.01,130,112,18,0,26.630000000000003,100.0,198,59,1,14.4,100.00999999999999,103,47,6,203.52,99.99,117,12,50,35,0,3.2,100.0,7,0,28,0,3
218,218,110,한국도로공사,1,143,88,176,75,4,16,458.93,100.00999999999999,65,26,0,8,455.61,99.99,7,5,0,1,300.0,100.00999999999999,8,5,0,0,140.0,100.0,16,6,2,1,75.0,100.0,14,8,0,1,72.73,100.0,66,25,2,5,141.49,100.0,108,6,9,1.2000000000000002,100.01,110,97,12,1,19.5,100.01,181,68,2,14.000000000000002,100.0,96,59,2,247.08,99.99,78,7,32,29,0,1.4,100.0,5,0,28,1,2
219,219,110,흥국생명,0,155,77,173,71,7,8,403.93,100.0,89,35,3,4,469.43,99.99,16,8,0,0,176.67000000000002,100.0,0,0,0,0,0.0,0.0,25,13,1,4,101.11,100.0,14,2,1,0,114.28999999999999,100.0,29,13,2,0,138.89,99.99,104,2,8,0.5800000000000001,100.0,116,93,22,1,21.2,100.0,176,70,2,18.93,100.0,99,46,6,160.76,99.99,75,4,37,21,0,0.8500000000000001,100.0,0,0,19,0,1
220,220,111,IBK기업은행,0,114,44,102,42,7,6,369.23,100.01,50,20,3,1,370.38,100.0,4,2,0,1,150.0,100.0,6,1,2,0,25.0,100.01,11,6,1,1,66.67,100.0,6,1,0,1,20.0,100.0,25,12,1,2,101.58,100.0,60,1,8,0.5,100.0,59,46,13,0,18.0,99.97,99,38,3,12.84,100.0,65,23,2,164.67,100.0,32,1,11,15,2,0.5,100.03,1,0,19,1,3
221,221,111,KGC인삼공사,1,104,55,86,46,1,4,401.9,100.0,48,23,0,2,383.33,100.0,8,5,1,0,216.67000000000002,100.0,0,0,0,0,0.0,0.0,13,10,0,1,76.92,100.0,7,4,0,0,116.67,100.0,10,4,0,1,133.32999999999998,100.0,73,2,7,0.67,100.01,52,42,10,0,14.16,100.01,89,45,2,15.32,99.99,52,22,1,134.67000000000002,100.00999999999999,56,7,19,19,1,2.33,100.01,4,0,14,0,4
222,222,112,GS칼텍스,1,143,58,84,45,5,0,417.92,99.99,43,22,3,0,381.43,100.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,8,6,1,0,75.0,100.0,14,9,1,0,175.0,100.0,19,8,0,0,141.66,100.0,74,7,8,3.0,99.99000000000001,60,44,16,0,16.67,100.00999999999999,84,41,0,13.66,99.99,43,17,1,156.15,100.01,30,6,12,5,0,1.99,100.0,4,0,8,1,0
223,223,112,KGC인삼공사,0,91,72,169,59,8,13,210.78,100.00999999999999,93,27,4,8,183.16,100.0,7,3,0,1,125.0,100.0,1,0,0,0,0.0,100.0,14,2,3,2,14.29,100.0,8,3,0,1,86.67,100.0,46,24,1,1,296.6,100.0,103,2,5,0.7,100.01,119,99,19,1,20.4,99.99000000000001,175,55,4,12.799999999999999,99.99000000000001,99,40,5,151.17000000000002,99.99,90,11,26,30,1,2.2,100.0,7,0,24,0,4
224,224,113,한국도로공사,1,134,89,199,76,11,13,235.93,100.0,96,42,5,4,241.62,100.0,1,0,0,0,0.0,100.0,7,1,1,1,33.33,100.0,17,3,0,2,65.38,99.99,16,6,0,0,75.0,100.0,62,24,5,6,116.1,100.0,112,5,13,1.0,100.0,124,110,13,1,23.33,100.02,194,68,0,15.1,100.02000000000001,96,58,2,157.23,100.00999999999999,75,8,28,23,1,1.6,100.0,7,0,28,1,2
225,225,113,현대건설,0,104,42,84,36,6,2,266.54,100.0,46,21,3,1,342.68,100.0,5,1,0,0,100.0,100.0,0,0,0,0,0.0,0.0,6,3,0,0,50.0,100.0,10,3,2,1,61.9,100.0,17,8,1,0,120.0,100.0,51,1,8,0.33,100.01,51,42,9,0,14.84,99.99000000000001,91,35,4,11.83,100.01,65,27,7,150.32,100.00999999999999,38,5,12,16,2,1.6600000000000001,100.0,5,0,16,0,5
226,226,114,한국도로공사,1,127,60,104,46,7,7,410.76,99.99,43,14,4,4,232.67000000000002,100.0,8,4,1,0,190.0,100.0,14,8,0,1,207.14,100.0,2,1,0,0,50.0,100.0,10,5,0,0,100.0,100.0,27,14,2,2,224.04,100.0,73,6,5,2.0,100.01,72,57,15,0,19.17,100.00999999999999,109,44,0,14.66,99.99,59,32,3,110.17,99.99,50,8,20,14,1,2.67,100.0,8,0,13,1,2
227,227,114,현대건설,0,96,51,106,41,8,5,219.31,100.0,62,19,6,4,181.53,99.99,7,3,1,0,116.67,100.0,0,0,0,0,0.0,0.0,4,2,1,0,150.0,100.0,11,7,0,0,160.0,100.0,22,10,0,1,135.70999999999998,100.0,66,3,7,1.0,100.0,77,58,19,0,21.490000000000002,100.0,116,41,2,13.66,100.00000000000001,67,28,6,248.85,100.0,39,7,16,12,0,2.33,99.99000000000001,5,0,14,0,5
228,228,115,GS칼텍스,0,123,92,193,78,11,12,340.79,99.99,102,37,4,6,276.37,100.0,2,2,0,0,200.0,100.0,1,0,0,0,0.0,100.0,23,10,2,3,45.45,100.0,12,4,2,0,112.5,100.0,53,25,3,3,176.39,100.01,108,4,9,0.8500000000000001,100.01,118,98,20,0,20.97,99.99,191,71,1,14.200000000000001,100.0,107,48,7,163.62,100.01,77,10,28,28,2,2.18,100.0,8,0,24,1,0
229,229,115,흥국생명,1,144,88,163,70,10,9,454.13,99.99,96,42,9,4,411.64,100.0,9,5,0,0,220.0,100.0,2,1,0,1,50.0,100.0,13,5,0,1,45.45,100.0,6,1,0,1,20.0,100.0,37,16,1,2,122.83,100.0,113,7,6,1.4,99.97,110,91,18,1,20.150000000000002,100.0,172,68,1,14.500000000000002,99.99,99,38,4,188.2,99.99,95,11,28,35,0,2.35,100.01,7,0,17,0,1
230,230,116,IBK기업은행,1,81,78,186,67,11,10,159.26999999999998,100.01,97,34,4,8,150.88,99.99,8,3,1,0,183.32999999999998,100.0,6,2,1,0,33.33,100.0,32,12,2,2,65.69999999999999,100.00999999999999,5,2,0,0,100.0,100.0,38,14,3,0,138.32999999999998,99.99,96,4,10,1.0,100.00999999999999,129,110,19,0,29.42,99.99000000000001,182,65,1,18.5,100.01,83,41,1,229.5,100.01,65,7,38,11,1,1.83,99.99000000000001,5,0,22,1,3
231,231,116,KGC인삼공사,0,109,63,154,51,7,14,297.77,100.00999999999999,85,26,1,8,217.37,100.0,9,3,1,2,133.32999999999998,99.99,3,0,0,1,0.0,100.0,17,7,1,0,137.5,100.0,9,5,1,1,116.67,100.0,31,10,3,2,157.92000000000002,100.00999999999999,86,1,3,0.25,100.0,119,93,26,0,24.83,100.01,159,51,2,13.67,100.0,86,39,4,239.38,100.0,74,11,22,20,0,3.5,100.00999999999999,9,0,19,0,4
232,232,117,현대건설,0,109,53,133,45,14,9,303.9,100.0,70,19,6,7,297.15999999999997,100.0,12,7,1,0,283.34000000000003,99.99,4,1,1,0,33.33,100.0,9,3,2,0,33.33,100.0,10,2,2,1,40.0,100.0,28,13,2,1,164.75,100.0,62,2,5,0.66,100.0,91,72,19,0,24.83,100.0,135,41,3,13.66,99.99,68,32,2,242.48000000000002,99.99,38,6,18,6,1,2.0,99.99,6,0,18,1,5
233,233,117,흥국생명,1,132,56,108,40,6,3,168.86,100.01,65,22,5,2,110.72999999999999,100.02,5,3,0,0,200.0,100.0,2,0,0,0,0.0,100.0,14,6,1,1,54.55,100.0,10,3,0,0,58.33,100.0,12,6,0,0,130.0,100.0,74,2,5,0.66,99.97999999999999,82,67,15,0,23.16,100.00999999999999,113,40,0,13.99,99.99,57,28,2,198.95,99.99,52,14,17,10,0,4.67,100.01,7,0,8,0,1
234,234,118,IBK기업은행,1,97,89,177,72,5,11,292.03,99.98,100,37,5,7,276.53999999999996,100.0,7,3,0,0,116.67,100.0,4,0,0,0,0.0,100.0,20,8,0,2,40.0,100.0,5,3,0,0,116.67,100.0,41,21,0,2,203.29,100.0,104,6,9,2.0500000000000003,100.0,122,98,24,0,21.1,100.0,176,66,0,14.899999999999999,100.01,94,42,4,203.84,100.0,78,11,32,26,0,2.25,99.99,8,0,20,1,3
235,235,118,한국도로공사,0,136,78,176,69,11,8,297.88,100.0,80,24,7,4,218.93,100.0,6,5,0,0,366.67,100.01,8,4,1,0,100.0,100.0,12,3,1,0,33.33,100.0,8,6,0,0,146.67000000000002,100.0,62,27,2,4,148.13,99.99,99,4,5,0.8,99.99000000000001,122,96,26,0,19.5,100.00999999999999,168,62,1,12.4,100.02000000000001,95,48,6,173.01,100.00999999999999,82,5,42,21,2,1.0,100.01,5,0,16,0,2
236,236,119,KGC인삼공사,0,97,47,120,42,7,6,284.9,100.01,72,21,5,5,248.96,100.01,7,5,0,0,200.0,100.0,0,0,0,0,0.0,0.0,18,6,1,0,35.29,100.0,4,2,0,0,66.67,100.0,19,8,1,1,166.67000000000002,100.0,67,1,2,0.33,100.01,98,75,23,0,26.85,99.99000000000001,131,41,1,15.0,99.99,67,31,3,138.05,100.0,63,4,30,17,0,1.34,100.01,3,0,9,1,4
237,237,119,흥국생명,1,115,66,145,56,4,8,233.75,99.99,91,35,1,6,206.9,99.99000000000001,7,2,0,0,66.67,100.00999999999999,0,0,0,0,0.0,0.0,22,7,3,1,77.78,100.0,12,5,0,1,82.86,100.0,13,7,0,0,197.14,100.0,74,3,6,0.99,99.99,94,86,8,0,28.67,100.0,146,53,2,17.66,99.98,64,30,1,164.53,100.01,57,7,24,20,1,2.33,100.02,6,0,17,0,1
238,238,120,GS칼텍스,0,101,75,170,60,16,12,207.07,100.01,88,26,8,8,155.39,100.01,2,2,0,0,200.0,100.0,0,0,0,0,0.0,0.0,28,12,1,1,95.45,99.99999999999999,12,5,1,1,88.57,100.0,40,15,6,2,135.07999999999998,100.0,104,5,9,1.0,99.99000000000001,117,94,22,1,19.55,100.0,179,55,1,11.6,100.01,95,34,7,113.16999999999999,100.0,86,10,37,20,0,2.0,100.00999999999999,9,0,23,1,0
239,239,120,IBK기업은행,1,115,83,167,60,10,12,186.52,100.01,85,28,5,10,136.2,100.0,9,0,0,0,0.0,99.99,5,3,0,1,116.67,100.0,15,3,2,0,115.38,100.01,7,3,0,0,120.0,100.0,46,23,3,1,180.7,99.99,105,7,10,1.83,99.99000000000001,114,99,13,2,22.22,100.0,180,60,1,14.450000000000003,100.01,94,42,5,156.17000000000002,100.00999999999999,92,16,38,25,2,3.35,100.02,13,0,27,0,3
240,240,121,한국도로공사,1,140,64,131,51,6,8,226.57999999999998,99.99,71,25,2,4,163.55,100.01,7,2,1,0,83.33,100.0,8,3,0,0,83.33,100.0,11,3,1,2,133.32999999999998,100.0,9,6,0,0,150.0,100.0,25,12,2,2,203.51,100.0,92,4,3,1.0,100.01,95,76,19,0,19.75,100.0,132,47,1,14.75,99.99000000000001,71,41,4,262.56,100.0,61,9,25,13,2,2.25,100.0,6,0,14,1,2
241,241,121,흥국생명,0,123,65,159,55,9,17,221.6,100.0,95,32,3,10,195.83,100.02000000000001,5,2,1,0,66.67,100.0,4,3,0,0,75.0,100.0,29,9,3,5,64.1,100.0,6,2,1,1,40.0,100.0,20,7,1,1,70.0,100.0,80,4,9,1.0,100.0,96,84,12,0,23.33,99.99000000000001,156,52,1,13.0,99.99,89,34,4,224.41,100.0,59,6,28,17,2,1.5,99.99000000000001,6,0,29,0,1
242,242,122,IBK기업은행,1,75,65,115,53,7,5,402.59000000000003,100.01,61,26,3,3,386.93,100.0,7,5,0,0,130.0,100.0,3,0,2,0,0.0,100.0,18,7,0,1,135.29,100.0,8,5,0,0,125.0,100.0,18,10,2,1,161.54,100.0,74,2,4,0.66,100.02,73,62,11,0,20.66,100.01,108,47,0,15.66,100.0,52,28,2,199.26,100.0,42,10,13,15,0,3.34,99.99,6,0,9,1,3
243,243,122,현대건설,0,125,48,95,39,10,2,316.14,99.99,48,17,4,2,321.46,99.99,5,2,0,0,150.0,100.0,0,0,0,0,0.0,0.0,23,10,3,0,43.48,100.0,5,3,1,0,75.0,100.0,14,7,2,0,233.32999999999998,99.99,58,2,6,0.66,99.99,69,49,20,0,17.34,100.0,107,38,1,12.66,99.99000000000001,69,31,2,257.49,100.00999999999999,39,7,16,9,0,2.3200000000000003,100.0,5,0,9,0,5
244,244,123,GS칼텍스,1,118,81,141,65,5,7,217.07,100.0,66,31,3,3,231.05,100.00999999999999,1,0,0,1,0.0,100.0,0,0,0,0,0.0,0.0,14,6,0,1,180.0,100.0,7,1,0,0,25.0,100.0,53,27,2,2,211.59,100.0,95,5,12,1.25,100.01,92,75,16,1,19.33,99.98,148,62,1,16.58,100.01,80,33,4,124.95,100.0,56,11,15,19,3,2.75,100.0,7,0,24,1,0
245,245,123,KGC인삼공사,0,105,59,133,50,11,9,309.94,100.00999999999999,71,24,3,4,231.41,99.99,8,5,1,0,216.67000000000002,100.0,0,0,0,0,0.0,0.0,19,3,3,3,16.67,100.0,11,6,1,0,200.01,99.99,24,12,3,2,223.32999999999998,99.99,85,4,4,1.0,99.99,92,70,22,0,18.34,99.99,137,48,1,12.5,100.0,83,36,5,165.84,99.99,64,5,24,23,1,1.33,100.02,4,0,15,0,4
246,246,124,GS칼텍스,1,118,52,103,43,2,4,280.04,100.0,62,19,0,3,185.95,100.0,1,1,0,0,100.0,100.0,0,0,0,0,0.0,0.0,10,5,0,1,116.67,100.0,5,2,1,0,150.0,100.0,25,16,1,0,235.23000000000002,100.0,75,6,9,1.9900000000000002,100.0,82,70,12,0,24.33,100.00999999999999,108,41,0,14.33,99.98,46,27,0,181.73000000000002,99.99000000000001,48,3,23,12,0,0.99,100.0,1,0,13,1,0
247,247,124,IBK기업은행,0,112,68,150,60,9,9,229.68,100.01,81,33,5,2,172.26,100.01,8,6,0,0,200.0,100.0,3,2,0,0,150.0,100.0,18,5,3,2,27.78,100.0,10,2,0,0,40.0,100.0,30,12,1,5,91.58,99.99,92,2,9,0.5,100.0,91,76,15,0,20.92,100.0,153,57,0,15.0,100.0,94,42,7,108.84,100.0,58,6,27,19,0,1.5,99.98,5,0,18,0,3
248,248,125,한국도로공사,0,136,40,117,38,3,13,272.19,99.97999999999999,51,12,0,10,235.09,99.99,6,1,0,2,50.0,100.0,5,3,0,0,116.67,100.0,14,4,0,0,70.0,100.0,13,6,1,0,144.44,99.99000000000001,28,12,2,1,164.04000000000002,99.99,55,0,9,0.0,100.01,78,66,12,0,22.66,100.0,121,36,1,12.34,100.01,65,33,6,128.26,100.0,44,2,19,13,1,0.67,99.98,2,0,24,1,2
249,249,125,흥국생명,1,129,80,155,64,6,16,287.88,100.02,78,32,2,7,231.09,100.0,4,0,0,0,0.0,100.0,4,2,0,0,50.0,100.0,25,6,2,8,48.81,100.0,9,6,0,1,135.0,100.0,35,18,2,0,167.92000000000002,99.99000000000001,97,7,3,1.83,99.99,94,77,15,2,20.5,100.0,151,61,0,19.5,100.0,82,49,2,354.94,100.00999999999999,70,9,31,22,1,2.25,100.0,7,0,22,0,1
250,250,126,KGC인삼공사,1,92,55,116,44,6,8,271.17,99.99,64,21,2,4,234.91,100.01,3,1,0,0,100.0,99.99,1,0,0,1,0.0,100.0,8,5,0,1,62.5,100.0,10,2,1,0,40.0,100.0,30,15,3,2,290.83,100.0,74,3,4,1.1600000000000001,100.0,88,74,14,0,25.48,100.02,128,44,2,15.33,100.00000000000001,61,30,1,291.21000000000004,100.0,62,8,26,20,0,2.83,100.00999999999999,6,0,14,1,4
251,251,126,현대건설,0,129,53,128,46,8,10,282.08,100.0,78,25,7,7,215.82999999999998,99.99,4,1,0,1,50.0,100.0,2,2,0,0,100.0,100.0,11,6,0,2,54.55,100.0,8,2,0,0,114.28999999999999,100.0,25,10,1,0,213.46,100.0,68,1,7,0.33,100.0,88,68,19,1,27.85,100.0,129,45,2,15.0,100.01,70,34,3,330.09000000000003,100.0,55,6,20,15,0,2.0,100.0,5,0,20,0,5
252,252,127,GS칼텍스,0,121,46,125,35,13,9,339.37,100.0,61,13,5,5,82.08,100.0,4,2,1,0,100.0,100.0,3,0,1,1,0.0,100.0,22,5,3,2,58.33,100.00999999999999,8,4,1,0,233.32999999999998,100.0,27,11,2,1,192.5,100.0,59,2,4,0.67,99.98,81,64,17,0,24.009999999999998,99.99,127,34,0,11.32,99.99,72,30,4,207.35,100.0,56,9,21,12,0,3.16,100.0,8,0,13,1,0
253,253,127,흥국생명,1,117,63,129,46,9,8,160.34,100.01,78,22,7,4,87.93,100.0,5,3,0,1,150.0,100.0,2,1,0,0,50.0,100.0,19,9,1,2,140.0,100.0,6,2,1,0,66.67,100.0,19,9,0,1,133.32999999999998,100.0,75,4,3,1.33,100.01,90,82,8,0,29.33,99.99000000000001,132,45,1,21.67,100.0,55,24,2,279.45,100.00999999999999,59,13,22,17,0,4.33,99.99,8,0,12,0,1
254,254,128,한국도로공사,1,135,54,106,44,7,3,252.14,100.0,58,24,4,3,236.79,100.0,7,1,1,0,33.33,100.00999999999999,8,6,0,0,160.0,100.0,4,0,0,0,0.0,100.0,8,3,1,0,50.0,100.0,21,10,1,0,140.0,100.0,73,5,8,1.6600000000000001,100.01,69,61,8,0,20.509999999999998,100.00999999999999,104,41,1,13.84,99.99,50,31,0,233.84,100.0,43,5,13,15,2,1.6600000000000001,100.0,2,0,14,1,2
