,결과,홈_어웨이,팀코드,홈어웨이_공격성공률_평균,홈어웨이_서브성공률_평균,홈어웨이_디그성공률_평균,홈어웨이_세트성공률_평균,홈어웨이_리시브정확도_평균,홈어웨이_블로킹성공률_평균,홈어웨이_범실_평균,범실_평균_다섯,디그_평균_다섯,리시브_평균_다섯,공격종합_평균_다섯,블로킹_평균_다섯,세트_평균_다섯,서브_평균_다섯,범실_평균_다섯,디그_평균_다섯,리시브_평균_다섯,공격종합_평균_다섯,블로킹_평균_다섯,세트_평균_다섯,서브_평균_다섯
572,0,0,2,0.5449999999999999,0.034999999999999996,0.7250000000000001,0.535,0.37,0.22,26.0,27.2,0.748,0.392,0.4979999999999999,0.228,0.482,0.044,27.2,0.748,0.392,0.4979999999999999,0.228,0.482,0.044
573,1,1,3,0.485,0.05500000000000001,0.8,0.44,0.315,0.16,22.0,22.2,0.78,0.316,0.5279999999999999,0.196,0.458,0.052,22.2,0.78,0.316,0.5279999999999999,0.196,0.458,0.052
574,1,1,5,0.455,0.035,0.765,0.47,0.38,0.22000000000000003,17.5,17.8,0.7500000000000001,0.376,0.466,0.14,0.448,0.036,17.8,0.7500000000000001,0.376,0.466,0.14,0.448,0.036
575,0,0,1,0.47,0.06,0.81,0.41000000000000003,0.375,0.275,22.0,24.8,0.852,0.466,0.502,0.23,0.458,0.06,24.8,0.852,0.466,0.502,0.23,0.458,0.06
576,0,0,4,0.52,0.07,0.77,0.5,0.405,0.225,19.5,19.6,0.7399999999999999,0.358,0.5359999999999999,0.212,0.522,0.068,19.6,0.7399999999999999,0.358,0.5359999999999999,0.212,0.522,0.068
577,1,1,6,0.46499999999999997,0.05500000000000001,0.715,0.415,0.455,0.175,19.5,19.6,0.698,0.432,0.498,0.176,0.462,0.0639999999999999,19.6,0.698,0.432,0.498,0.176,0.462,0.0639999999999999
578,1,0,0,0.5700000000000001,0.07500000000000001,0.65,0.53,0.47,0.22,22.5,26.2,0.6880000000000001,0.482,0.5700000000000001,0.204,0.534,0.074,26.2,0.6880000000000001,0.482,0.5700000000000001,0.204,0.534,0.074
579,0,1,3,0.515,0.05,0.835,0.495,0.345,0.16999999999999998,23.0,22.6,0.7939999999999999,0.328,0.54,0.2,0.48,0.05,22.6,0.7939999999999999,0.328,0.54,0.2,0.48,0.05
580,1,0,2,0.515,0.07,0.6950000000000001,0.48000000000000004,0.375,0.17,20.5,25.8,0.748,0.362,0.4979999999999999,0.208,0.476,0.044,25.8,0.748,0.362,0.4979999999999999,0.208,0.476,0.044
581,0,1,1,0.5249999999999999,0.06,0.895,0.49,0.58,0.21000000000000002,26.0,24.0,0.8240000000000001,0.452,0.504,0.2259999999999999,0.4640000000000001,0.0559999999999999,24.0,0.8240000000000001,0.452,0.504,0.2259999999999999,0.4640000000000001,0.0559999999999999
582,0,1,4,0.515,0.04,0.73,0.505,0.31,0.245,17.0,20.6,0.764,0.348,0.522,0.226,0.508,0.06,20.6,0.764,0.348,0.522,0.226,0.508,0.06
583,1,0,3,0.585,0.055,0.77,0.49,0.31,0.22,19.0,21.4,0.784,0.32,0.56,0.184,0.502,0.052,21.4,0.784,0.32,0.56,0.184,0.502,0.052
584,1,0,0,0.555,0.09,0.835,0.525,0.5,0.175,30.5,26.4,0.718,0.4639999999999999,0.5840000000000001,0.204,0.55,0.076,26.4,0.718,0.4639999999999999,0.5840000000000001,0.204,0.55,0.076
585,0,1,5,0.51,0.08,0.71,0.49,0.365,0.14500000000000002,11.0,16.4,0.734,0.368,0.49,0.156,0.472,0.046,16.4,0.734,0.368,0.49,0.156,0.472,0.046
586,1,0,6,0.505,0.04,0.7350000000000001,0.49,0.4,0.17,19.5,20.0,0.71,0.408,0.5,0.18,0.4640000000000001,0.056,20.0,0.71,0.408,0.5,0.18,0.4640000000000001,0.056
587,0,1,1,0.47,0.06,0.8400000000000001,0.435,0.55,0.275,23.5,24.0,0.812,0.466,0.51,0.24,0.472,0.05,24.0,0.812,0.466,0.51,0.24,0.472,0.05
588,0,0,2,0.505,0.055,0.755,0.465,0.46499999999999997,0.125,20.5,23.4,0.7420000000000001,0.416,0.518,0.196,0.492,0.046,23.4,0.7420000000000001,0.416,0.518,0.196,0.492,0.046
589,1,1,4,0.42,0.07,0.745,0.39,0.35,0.255,21.0,22.2,0.7699999999999999,0.364,0.484,0.2299999999999999,0.462,0.072,22.2,0.7699999999999999,0.364,0.484,0.2299999999999999,0.462,0.072
590,1,0,3,0.525,0.060000000000000005,0.705,0.45999999999999996,0.29,0.25,16.5,20.4,0.758,0.312,0.536,0.196,0.49,0.054,20.4,0.758,0.312,0.536,0.196,0.49,0.054
591,0,1,5,0.54,0.075,0.69,0.5,0.275,0.13,19.0,17.4,0.728,0.352,0.504,0.126,0.476,0.046,17.4,0.728,0.352,0.504,0.126,0.476,0.046
592,0,1,2,0.48,0.035,0.775,0.455,0.32499999999999996,0.26,27.5,24.2,0.742,0.4059999999999999,0.516,0.2,0.484,0.064,24.2,0.742,0.4059999999999999,0.516,0.2,0.484,0.064
593,1,0,6,0.5,0.04,0.71,0.48,0.42000000000000004,0.2,18.5,19.6,0.7,0.416,0.498,0.192,0.4599999999999999,0.056,19.6,0.7,0.416,0.498,0.192,0.4599999999999999,0.056
594,0,0,4,0.56,0.07500000000000001,0.79,0.545,0.355,0.23,22.0,22.2,0.756,0.36,0.478,0.24,0.4600000000000001,0.078,22.2,0.756,0.36,0.478,0.24,0.4600000000000001,0.078
595,1,1,0,0.61,0.065,0.735,0.58,0.475,0.235,24.5,28.8,0.768,0.4939999999999999,0.5740000000000001,0.202,0.5439999999999999,0.078,28.8,0.768,0.4939999999999999,0.5740000000000001,0.202,0.5439999999999999,0.078
596,1,1,3,0.56,0.04,0.8049999999999999,0.545,0.32499999999999996,0.16,22.5,19.6,0.7679999999999999,0.3379999999999999,0.5439999999999999,0.188,0.4979999999999999,0.048,19.6,0.7679999999999999,0.3379999999999999,0.5439999999999999,0.188,0.4979999999999999,0.048
597,0,0,1,0.515,0.05,0.745,0.47,0.32999999999999996,0.25,22.0,23.0,0.7859999999999999,0.4640000000000001,0.49,0.232,0.448,0.052,23.0,0.7859999999999999,0.4640000000000001,0.49,0.232,0.448,0.052
598,1,1,6,0.485,0.065,0.69,0.43,0.345,0.20500000000000002,16.5,16.4,0.718,0.438,0.514,0.192,0.476,0.042,16.4,0.718,0.438,0.514,0.192,0.476,0.042
599,0,0,5,0.49,0.02,0.745,0.45499999999999996,0.39,0.105,18.5,15.6,0.726,0.376,0.516,0.122,0.484,0.054,15.6,0.726,0.376,0.516,0.122,0.484,0.054
600,0,1,2,0.43,0.025,0.735,0.445,0.42,0.215,18.5,22.0,0.736,0.41,0.492,0.1699999999999999,0.478,0.054,22.0,0.736,0.41,0.492,0.1699999999999999,0.478,0.054
601,1,0,0,0.55,0.09,0.76,0.52,0.475,0.15,36.0,30.4,0.724,0.472,0.5880000000000001,0.212,0.558,0.074,30.4,0.724,0.472,0.5880000000000001,0.212,0.558,0.074
602,0,0,4,0.52,0.06,0.7549999999999999,0.49,0.32,0.16999999999999998,26.5,24.0,0.742,0.346,0.4619999999999999,0.2159999999999999,0.438,0.072,24.0,0.742,0.346,0.4619999999999999,0.2159999999999999,0.438,0.072
603,1,1,1,0.475,0.035,0.77,0.435,0.535,0.195,24.0,23.6,0.7540000000000001,0.4639999999999999,0.486,0.19,0.442,0.038,23.6,0.7540000000000001,0.4639999999999999,0.486,0.19,0.442,0.038
604,0,0,2,0.53,0.065,0.785,0.5,0.435,0.185,28.0,21.8,0.736,0.438,0.4640000000000001,0.172,0.4519999999999999,0.042,21.8,0.736,0.438,0.4640000000000001,0.172,0.4519999999999999,0.042
605,1,1,5,0.525,0.04,0.755,0.475,0.345,0.115,24.0,19.0,0.744,0.376,0.5120000000000001,0.11,0.48,0.0559999999999999,19.0,0.744,0.376,0.5120000000000001,0.11,0.48,0.0559999999999999
606,0,0,3,0.525,0.05500000000000001,0.77,0.48,0.375,0.16,20.0,21.4,0.792,0.354,0.54,0.176,0.5039999999999999,0.048,21.4,0.792,0.354,0.54,0.176,0.5039999999999999,0.048
607,1,1,6,0.55,0.045,0.7250000000000001,0.51,0.46499999999999997,0.175,16.5,16.4,0.732,0.486,0.54,0.18,0.508,0.0339999999999999,16.4,0.732,0.486,0.54,0.18,0.508,0.0339999999999999
608,0,1,0,0.62,0.07,0.6699999999999999,0.59,0.46,0.275,26.5,29.8,0.7139999999999999,0.488,0.5700000000000001,0.234,0.544,0.082,29.8,0.7139999999999999,0.488,0.5700000000000001,0.234,0.544,0.082
609,1,0,1,0.49,0.03,0.725,0.46,0.47,0.11,25.0,24.2,0.766,0.4979999999999999,0.496,0.182,0.456,0.04,24.2,0.766,0.4979999999999999,0.496,0.182,0.456,0.04
610,0,1,4,0.45499999999999996,0.1,0.74,0.435,0.395,0.24,28.0,23.8,0.7539999999999999,0.378,0.492,0.186,0.454,0.068,23.8,0.7539999999999999,0.378,0.492,0.186,0.454,0.068
611,1,0,5,0.5,0.035,0.745,0.48,0.46,0.06,16.5,21.0,0.744,0.368,0.514,0.134,0.474,0.058,21.0,0.744,0.368,0.514,0.134,0.474,0.058
612,0,1,2,0.41000000000000003,0.0,0.685,0.43,0.44999999999999996,0.20500000000000002,15.5,20.6,0.75,0.428,0.454,0.196,0.446,0.032,20.6,0.75,0.428,0.454,0.196,0.446,0.032
613,1,0,3,0.52,0.04,0.79,0.495,0.36,0.135,19.0,20.6,0.764,0.334,0.534,0.1699999999999999,0.496,0.05,20.6,0.764,0.334,0.534,0.1699999999999999,0.496,0.05
614,1,0,0,0.525,0.08499999999999999,0.705,0.505,0.5449999999999999,0.255,29.0,30.0,0.72,0.48,0.5440000000000002,0.204,0.526,0.0779999999999999,30.0,0.72,0.48,0.5440000000000002,0.204,0.526,0.0779999999999999
615,0,1,1,0.515,0.05500000000000001,0.8,0.45999999999999996,0.52,0.205,23.5,23.8,0.766,0.546,0.514,0.184,0.4679999999999999,0.046,23.8,0.766,0.546,0.514,0.184,0.4679999999999999,0.046
616,1,1,2,0.48,0.005,0.755,0.44999999999999996,0.48,0.25,25.0,23.2,0.768,0.424,0.442,0.208,0.434,0.028,23.2,0.768,0.424,0.442,0.208,0.434,0.028
617,0,0,4,0.505,0.03,0.735,0.435,0.395,0.13,16.5,25.0,0.7460000000000001,0.392,0.482,0.172,0.4439999999999999,0.074,25.0,0.7460000000000001,0.392,0.482,0.172,0.4439999999999999,0.074
618,0,1,3,0.565,0.05,0.76,0.505,0.32999999999999996,0.19,22.5,19.6,0.768,0.362,0.514,0.172,0.484,0.048,19.6,0.768,0.362,0.514,0.172,0.484,0.048
619,1,0,6,0.55,0.025,0.77,0.52,0.585,0.20500000000000002,14.5,14.6,0.728,0.524,0.548,0.214,0.51,0.052,14.6,0.728,0.524,0.548,0.214,0.51,0.052
620,0,1,5,0.5,0.05,0.775,0.45,0.41500000000000004,0.19,21.0,22.4,0.764,0.364,0.514,0.148,0.474,0.0419999999999999,22.4,0.764,0.364,0.514,0.148,0.474,0.0419999999999999
621,1,0,1,0.535,0.045000000000000005,0.725,0.49,0.59,0.115,24.0,24.0,0.746,0.5379999999999999,0.506,0.168,0.4599999999999999,0.056,24.0,0.746,0.5379999999999999,0.506,0.168,0.4599999999999999,0.056
622,0,1,4,0.45999999999999996,0.10500000000000001,0.745,0.45499999999999996,0.385,0.175,30.5,21.2,0.718,0.376,0.504,0.146,0.456,0.064,21.2,0.718,0.376,0.504,0.146,0.456,0.064
623,1,0,0,0.55,0.08499999999999999,0.74,0.53,0.475,0.29500000000000004,29.5,29.4,0.7100000000000001,0.4699999999999999,0.55,0.236,0.532,0.074,29.4,0.7100000000000001,0.4699999999999999,0.55,0.236,0.532,0.074
624,0,0,2,0.44,0.065,0.805,0.42,0.365,0.2,26.5,18.6,0.722,0.426,0.454,0.218,0.4439999999999999,0.024,18.6,0.722,0.426,0.454,0.218,0.4439999999999999,0.024
625,1,1,6,0.54,0.06,0.7250000000000001,0.5,0.56,0.225,11.0,16.0,0.756,0.536,0.532,0.216,0.498,0.044,16.0,0.756,0.536,0.532,0.216,0.498,0.044
626,1,1,3,0.475,0.05,0.8200000000000001,0.43999999999999995,0.35,0.195,23.5,20.6,0.7899999999999999,0.37,0.498,0.162,0.47,0.044,20.6,0.7899999999999999,0.37,0.498,0.162,0.47,0.044
627,0,0,5,0.525,0.04,0.77,0.49,0.37,0.115,21.0,19.2,0.746,0.388,0.484,0.156,0.442,0.044,19.2,0.746,0.388,0.484,0.156,0.442,0.044
628,1,1,4,0.45499999999999996,0.075,0.71,0.45999999999999996,0.355,0.11499999999999999,33.5,22.4,0.704,0.364,0.502,0.122,0.458,0.0519999999999999,22.4,0.704,0.364,0.502,0.122,0.458,0.0519999999999999
629,0,0,6,0.54,0.025,0.79,0.505,0.525,0.185,20.5,17.0,0.772,0.5439999999999999,0.524,0.194,0.49,0.0399999999999999,17.0,0.772,0.5439999999999999,0.524,0.194,0.49,0.0399999999999999
630,0,0,3,0.495,0.04,0.745,0.495,0.345,0.15,18.0,20.6,0.784,0.39,0.5,0.186,0.482,0.0419999999999999,20.6,0.784,0.39,0.5,0.186,0.482,0.0419999999999999
631,1,1,1,0.49,0.07500000000000001,0.76,0.445,0.475,0.25,24.0,23.0,0.776,0.5399999999999999,0.522,0.206,0.476,0.064,23.0,0.776,0.5399999999999999,0.522,0.206,0.476,0.064
632,0,0,2,0.42000000000000004,0.035,0.775,0.38,0.405,0.19,20.0,20.8,0.726,0.428,0.47,0.226,0.436,0.032,20.8,0.726,0.428,0.47,0.226,0.436,0.032
633,1,1,0,0.5549999999999999,0.06,0.685,0.5449999999999999,0.44,0.19999999999999998,27.0,27.8,0.716,0.432,0.5700000000000001,0.246,0.5439999999999999,0.0639999999999999,27.8,0.716,0.432,0.5700000000000001,0.246,0.5439999999999999,0.0639999999999999
634,1,0,4,0.55,0.035,0.7050000000000001,0.45999999999999996,0.39,0.11499999999999999,11.0,24.4,0.748,0.376,0.508,0.1279999999999999,0.466,0.054,24.4,0.748,0.376,0.508,0.1279999999999999,0.466,0.054
635,0,1,5,0.42,0.045,0.7050000000000001,0.385,0.38,0.22500000000000003,17.0,18.4,0.74,0.348,0.456,0.148,0.436,0.046,18.4,0.74,0.348,0.456,0.148,0.436,0.046
636,0,1,6,0.5,0.075,0.74,0.46499999999999997,0.535,0.22999999999999998,16.5,20.8,0.7700000000000001,0.4880000000000001,0.488,0.202,0.462,0.046,20.8,0.7700000000000001,0.4880000000000001,0.488,0.202,0.462,0.046
637,1,0,1,0.5900000000000001,0.07500000000000001,0.81,0.5449999999999999,0.58,0.235,20.5,21.6,0.778,0.524,0.5720000000000001,0.236,0.5279999999999999,0.066,21.6,0.778,0.524,0.5720000000000001,0.236,0.5279999999999999,0.066
638,1,1,0,0.495,0.05,0.77,0.495,0.5,0.16,25.5,27.2,0.75,0.456,0.546,0.2299999999999999,0.524,0.06,27.2,0.75,0.456,0.546,0.2299999999999999,0.524,0.06
639,0,0,3,0.47,0.03,0.76,0.435,0.46499999999999997,0.14500000000000002,17.0,19.4,0.78,0.416,0.482,0.1659999999999999,0.466,0.036,19.4,0.78,0.416,0.482,0.1659999999999999,0.466,0.036
640,0,1,2,0.53,0.045,0.715,0.495,0.43,0.24,23.0,21.2,0.7579999999999999,0.422,0.4720000000000001,0.202,0.442,0.038,21.2,0.7579999999999999,0.422,0.4720000000000001,0.202,0.442,0.038
641,1,0,5,0.47500000000000003,0.05,0.75,0.47,0.26,0.13,16.5,15.8,0.7180000000000001,0.336,0.462,0.176,0.44,0.048,15.8,0.7180000000000001,0.336,0.462,0.176,0.44,0.048
642,0,0,0,0.615,0.055,0.75,0.565,0.355,0.255,30.5,26.0,0.756,0.446,0.54,0.208,0.514,0.074,26.0,0.756,0.446,0.54,0.208,0.514,0.074
643,1,1,6,0.48,0.03,0.7649999999999999,0.45999999999999996,0.47500000000000003,0.16499999999999998,19.5,22.0,0.75,0.4479999999999999,0.48,0.21,0.4559999999999999,0.052,22.0,0.75,0.4479999999999999,0.48,0.21,0.4559999999999999,0.052
644,0,0,4,0.585,0.08,0.6799999999999999,0.56,0.4,0.195,15.5,26.2,0.7380000000000001,0.38,0.522,0.16,0.506,0.072,26.2,0.7380000000000001,0.38,0.522,0.16,0.506,0.072
645,1,1,3,0.49,0.04,0.81,0.475,0.44500000000000006,0.195,22.5,17.6,0.798,0.438,0.502,0.166,0.414,0.0319999999999999,17.6,0.798,0.438,0.502,0.166,0.414,0.0319999999999999
646,0,0,2,0.455,0.035,0.775,0.42500000000000004,0.44,0.16499999999999998,22.0,21.0,0.726,0.4679999999999999,0.502,0.178,0.4699999999999999,0.034,21.0,0.726,0.4679999999999999,0.502,0.178,0.4699999999999999,0.034
647,1,1,1,0.565,0.055,0.7150000000000001,0.53,0.49,0.20500000000000002,22.0,21.2,0.7700000000000001,0.5279999999999999,0.576,0.2159999999999999,0.54,0.064,21.2,0.7700000000000001,0.5279999999999999,0.576,0.2159999999999999,0.54,0.064
648,1,1,0,0.49,0.1,0.77,0.47,0.55,0.21,23.0,27.2,0.75,0.444,0.558,0.2159999999999999,0.522,0.078,27.2,0.75,0.444,0.558,0.2159999999999999,0.522,0.078
649,0,0,5,0.505,0.034999999999999996,0.7050000000000001,0.505,0.31,0.115,19.5,16.0,0.6960000000000001,0.3339999999999999,0.492,0.154,0.4679999999999999,0.04,16.0,0.6960000000000001,0.3339999999999999,0.492,0.154,0.4679999999999999,0.04
650,0,1,4,0.475,0.045,0.775,0.46499999999999997,0.36,0.145,32.0,22.8,0.724,0.376,0.53,0.1539999999999999,0.506,0.056,22.8,0.724,0.376,0.53,0.1539999999999999,0.506,0.056
651,1,0,1,0.565,0.07,0.855,0.53,0.5349999999999999,0.25,20.0,20.6,0.7859999999999999,0.518,0.572,0.242,0.54,0.062,20.6,0.7859999999999999,0.518,0.572,0.242,0.54,0.062
652,1,0,6,0.44999999999999996,0.04,0.785,0.435,0.385,0.20500000000000002,30.0,23.6,0.7560000000000001,0.412,0.476,0.186,0.458,0.044,23.6,0.7560000000000001,0.412,0.476,0.186,0.458,0.044
653,0,1,5,0.445,0.045,0.66,0.41000000000000003,0.385,0.17,12.0,18.4,0.7060000000000001,0.372,0.466,0.146,0.448,0.038,18.4,0.7060000000000001,0.372,0.466,0.146,0.448,0.038
654,1,1,4,0.455,0.035,0.78,0.46499999999999997,0.38,0.16499999999999998,24.0,23.4,0.728,0.386,0.4879999999999999,0.16,0.4939999999999999,0.05,23.4,0.728,0.386,0.4879999999999999,0.16,0.4939999999999999,0.05
655,0,0,3,0.515,0.02,0.8200000000000001,0.32,0.435,0.14500000000000002,12.5,18.8,0.8100000000000002,0.414,0.522,0.164,0.43,0.03,18.8,0.8100000000000002,0.414,0.522,0.164,0.43,0.03
656,1,1,2,0.545,0.045,0.61,0.515,0.485,0.165,14.5,18.0,0.708,0.446,0.482,0.176,0.444,0.04,18.0,0.708,0.446,0.482,0.176,0.444,0.04
657,0,0,0,0.61,0.055,0.72,0.5549999999999999,0.37,0.195,27.5,27.2,0.752,0.4679999999999999,0.548,0.196,0.508,0.072,27.2,0.752,0.4679999999999999,0.548,0.196,0.508,0.072
658,1,1,6,0.51,0.055,0.69,0.49,0.37,0.185,18.0,22.6,0.74,0.452,0.4979999999999999,0.1679999999999999,0.4859999999999999,0.036,22.6,0.74,0.452,0.4979999999999999,0.1679999999999999,0.4859999999999999,0.036
659,0,0,5,0.525,0.02,0.73,0.495,0.425,0.165,26.0,21.4,0.7220000000000001,0.394,0.4859999999999999,0.136,0.474,0.036,21.4,0.7220000000000001,0.394,0.4859999999999999,0.136,0.474,0.036
660,0,0,2,0.435,0.035,0.79,0.4,0.41000000000000003,0.185,18.5,20.0,0.758,0.4399999999999999,0.476,0.176,0.438,0.0279999999999999,20.0,0.758,0.4399999999999999,0.476,0.176,0.438,0.0279999999999999
661,1,1,3,0.5800000000000001,0.03,0.79,0.55,0.43500000000000005,0.19,22.0,18.0,0.79,0.388,0.548,0.166,0.452,0.024,18.0,0.79,0.388,0.548,0.166,0.452,0.024
662,1,0,4,0.5549999999999999,0.07,0.72,0.55,0.42,0.18,19.0,21.8,0.788,0.386,0.518,0.182,0.51,0.0699999999999999,21.8,0.788,0.386,0.518,0.182,0.51,0.0699999999999999
663,0,1,1,0.6499999999999999,0.045,0.77,0.62,0.525,0.255,19.0,20.4,0.7939999999999999,0.516,0.5940000000000001,0.2719999999999999,0.5619999999999999,0.0539999999999999,20.4,0.7939999999999999,0.516,0.5940000000000001,0.2719999999999999,0.5619999999999999,0.0539999999999999
664,0,1,0,0.51,0.10500000000000001,0.76,0.47,0.51,0.19,26.5,27.0,0.752,0.476,0.506,0.188,0.472,0.086,27.0,0.752,0.476,0.506,0.188,0.472,0.086
665,1,0,6,0.505,0.02,0.745,0.505,0.485,0.16,27.5,20.8,0.728,0.472,0.53,0.18,0.518,0.038,20.8,0.728,0.472,0.53,0.18,0.518,0.038
666,1,0,0,0.505,0.09,0.72,0.465,0.39,0.175,27.0,25.2,0.738,0.434,0.502,0.146,0.4640000000000001,0.09,25.2,0.738,0.434,0.502,0.146,0.4640000000000001,0.09
667,0,1,5,0.495,0.04,0.7,0.475,0.44,0.14500000000000002,19.5,21.2,0.7060000000000001,0.466,0.498,0.132,0.472,0.032,21.2,0.7060000000000001,0.466,0.498,0.132,0.472,0.032
668,1,0,6,0.58,0.04,0.715,0.565,0.48,0.155,18.5,17.2,0.716,0.47,0.5599999999999999,0.178,0.542,0.046,17.2,0.716,0.47,0.5599999999999999,0.178,0.542,0.046
669,0,1,1,0.5549999999999999,0.07,0.78,0.515,0.49,0.27,21.0,21.2,0.7659999999999999,0.49,0.584,0.26,0.55,0.054,21.2,0.7659999999999999,0.49,0.584,0.26,0.55,0.054
670,1,0,2,0.425,0.04,0.735,0.38,0.295,0.185,18.5,19.2,0.75,0.394,0.474,0.1699999999999999,0.444,0.028,19.2,0.75,0.394,0.474,0.1699999999999999,0.444,0.028
671,0,1,4,0.475,0.08,0.7949999999999999,0.48,0.35,0.185,19.0,20.6,0.764,0.39,0.5199999999999999,0.18,0.512,0.076,20.6,0.764,0.39,0.5199999999999999,0.18,0.512,0.076
672,0,0,3,0.5700000000000001,0.02,0.79,0.385,0.28500000000000003,0.155,15.0,18.4,0.784,0.378,0.5539999999999999,0.146,0.456,0.03,18.4,0.784,0.378,0.5539999999999999,0.146,0.456,0.03
673,1,1,5,0.45499999999999996,0.025,0.72,0.43000000000000005,0.45499999999999996,0.155,23.5,22.8,0.7139999999999999,0.4720000000000001,0.482,0.1359999999999999,0.454,0.026,22.8,0.7139999999999999,0.4720000000000001,0.482,0.1359999999999999,0.454,0.026
674,0,1,0,0.51,0.055,0.755,0.47,0.435,0.085,27.0,25.4,0.748,0.446,0.5040000000000001,0.158,0.4699999999999999,0.058,25.4,0.748,0.446,0.5040000000000001,0.158,0.4699999999999999,0.058
675,1,0,1,0.5549999999999999,0.05,0.76,0.53,0.48,0.275,22.5,22.0,0.756,0.478,0.5439999999999999,0.2439999999999999,0.518,0.048,22.0,0.756,0.478,0.5439999999999999,0.2439999999999999,0.518,0.048
676,0,0,4,0.535,0.055,0.75,0.49,0.385,0.13,23.0,23.4,0.766,0.396,0.516,0.16,0.4939999999999999,0.064,23.4,0.766,0.396,0.516,0.16,0.4939999999999999,0.064
677,1,1,6,0.5700000000000001,0.06,0.7250000000000001,0.55,0.495,0.2,16.0,17.8,0.738,0.4880000000000001,0.572,0.154,0.5519999999999999,0.054,17.8,0.738,0.4880000000000001,0.572,0.154,0.5519999999999999,0.054
678,0,0,5,0.44,0.035,0.7350000000000001,0.415,0.5349999999999999,0.1,22.0,20.4,0.716,0.506,0.4699999999999999,0.156,0.4439999999999999,0.024,20.4,0.716,0.506,0.4699999999999999,0.156,0.4439999999999999,0.024
679,1,1,1,0.505,0.04,0.735,0.475,0.445,0.185,23.0,21.4,0.74,0.474,0.556,0.256,0.522,0.05,21.4,0.74,0.474,0.556,0.256,0.522,0.05
680,0,1,2,0.53,0.015,0.735,0.5,0.47,0.165,19.5,20.4,0.708,0.396,0.492,0.18,0.458,0.03,20.4,0.708,0.396,0.492,0.18,0.458,0.03
681,1,0,6,0.565,0.07,0.765,0.535,0.43,0.12,16.5,20.0,0.7540000000000001,0.4939999999999999,0.57,0.174,0.542,0.05,20.0,0.7540000000000001,0.4939999999999999,0.57,0.174,0.542,0.05
682,1,0,0,0.45999999999999996,0.05,0.76,0.435,0.475,0.23500000000000001,22.0,24.0,0.7540000000000001,0.45,0.5,0.156,0.47,0.046,24.0,0.7540000000000001,0.45,0.5,0.156,0.47,0.046
683,0,1,3,0.595,0.045,0.775,0.56,0.41000000000000003,0.14,23.0,18.2,0.7779999999999999,0.352,0.562,0.136,0.4640000000000001,0.03,18.2,0.7779999999999999,0.352,0.562,0.136,0.4640000000000001,0.03
684,1,1,4,0.565,0.095,0.84,0.525,0.42000000000000004,0.195,28.0,25.6,0.768,0.41,0.5,0.17,0.478,0.0839999999999999,25.6,0.768,0.41,0.5,0.17,0.478,0.0839999999999999
685,0,0,5,0.405,0.08,0.65,0.355,0.525,0.13999999999999999,11.0,16.0,0.682,0.502,0.4559999999999999,0.172,0.42,0.042,16.0,0.682,0.502,0.4559999999999999,0.172,0.42,0.042
686,0,1,2,0.505,0.02,0.8049999999999999,0.475,0.37,0.16999999999999998,20.0,20.6,0.736,0.356,0.482,0.182,0.448,0.032,20.6,0.736,0.356,0.482,0.182,0.448,0.032
687,1,0,1,0.585,0.05500000000000001,0.72,0.54,0.47,0.305,21.0,21.0,0.7380000000000001,0.454,0.556,0.248,0.5199999999999999,0.046,21.0,0.7380000000000001,0.454,0.556,0.248,0.5199999999999999,0.046
688,0,0,3,0.515,0.02,0.745,0.475,0.28500000000000003,0.125,18.0,18.2,0.762,0.342,0.5379999999999999,0.106,0.526,0.034,18.2,0.762,0.342,0.5379999999999999,0.106,0.526,0.034
689,1,1,6,0.565,0.05,0.765,0.525,0.51,0.25,21.5,19.4,0.7579999999999999,0.474,0.566,0.178,0.532,0.056,19.4,0.7579999999999999,0.474,0.566,0.178,0.532,0.056
690,0,0,4,0.495,0.10500000000000001,0.755,0.45,0.42,0.15500000000000003,28.5,31.0,0.7879999999999999,0.448,0.53,0.17,0.484,0.1,31.0,0.7879999999999999,0.448,0.53,0.17,0.484,0.1
691,1,1,0,0.52,0.04,0.735,0.495,0.4,0.07,20.5,21.0,0.7540000000000001,0.4479999999999999,0.532,0.152,0.496,0.05,21.0,0.7540000000000001,0.4479999999999999,0.532,0.152,0.496,0.05
692,1,0,2,0.495,0.04,0.6499999999999999,0.475,0.33,0.175,23.0,22.2,0.726,0.3419999999999999,0.5,0.176,0.472,0.028,22.2,0.726,0.3419999999999999,0.5,0.176,0.472,0.028
693,0,1,5,0.5,0.01,0.6950000000000001,0.465,0.49,0.23,15.5,15.2,0.692,0.49,0.446,0.172,0.41,0.0419999999999999,15.2,0.692,0.49,0.446,0.172,0.41,0.0419999999999999
694,0,1,3,0.53,0.05,0.765,0.56,0.41500000000000004,0.07,15.5,16.8,0.776,0.35,0.504,0.092,0.4920000000000001,0.028,16.8,0.776,0.35,0.504,0.092,0.4920000000000001,0.028
695,1,0,1,0.605,0.065,0.74,0.56,0.49,0.21000000000000002,23.5,22.0,0.7459999999999999,0.462,0.5640000000000001,0.21,0.5279999999999999,0.05,22.0,0.7459999999999999,0.462,0.5640000000000001,0.21,0.5279999999999999,0.05
696,0,1,4,0.545,0.07500000000000001,0.745,0.5,0.535,0.16,37.5,30.0,0.712,0.472,0.524,0.144,0.482,0.0839999999999999,30.0,0.712,0.472,0.524,0.144,0.482,0.0839999999999999
